date,Initial Claims YoY Chg,Initial Claims - 4 Week Average YoY Chg,Continuing Claims YoY Chg,Continuing Claims - 4 Week Average YoY Chg,Insured Unemployment Rate YoY Chg
2017-11-04,-2.75,-1.83,-4.86,-6.09,-0.1
2017-11-11,-0.39,0.1,-4.61,-5.58,-0.1
2017-11-18,-3.53,0.61,-3.14,-4.83,-0.1
2017-11-25,-4.71,0.81,-2.01,-3.97,-0.1
2017-12-02,-1.23,-2.86,-3.7,-4.2,-0.1
2017-12-09,-6.15,-5.33,-2.17,-3.71,-0.1
2017-12-16,0.0,-5.53,-1.08,-3.32,-0.1
2017-12-23,2.87,-4.74,-2.42,-3.54,-0.1
2017-12-30,1.64,-4.05,-4.68,-3.79,-0.1
2018-01-06,4.56,1.95,-5.15,-5.23,-0.1
2018-01-13,-4.56,0.51,-5.1,-5.63,-0.1
2018-01-20,-4.15,-1.54,-4.23,-5.5,-0.1
2018-01-27,-5.39,-3.59,-4.48,-4.88,-0.1
2018-02-03,1.36,-0.87,-3.34,-3.59,-0.1
2018-02-10,1.81,-1.41,-5.13,-3.75,-0.1
2018-02-17,-0.9,-2.71,-3.87,-3.81,-0.1
2018-02-24,-2.26,-4.02,-5.23,-4.15,-0.1
2018-03-03,-3.39,-5.03,-3.31,-2.59,-0.1
2018-03-10,-5.51,-5.24,-3.9,-2.73,-0.1
2018-03-17,-4.66,-4.6,-3.35,-3.05,-0.1
2018-03-24,-6.36,-4.06,-5.43,-3.54,-0.1
2018-03-31,-1.69,-3.64,-4.14,-3.75,-0.1
2018-04-07,0.86,-1.19,2.8,-0.24,0.0
2018-04-14,1.72,0.0,0.21,-1.0,-0.1
2018-04-21,-10.78,-1.52,-3.64,-2.16,-0.1
2018-04-28,-9.91,-4.01,-3.27,-3.56,-0.1
2018-05-05,-16.6,-9.73,-6.66,-3.41,-0.2
2018-05-12,-12.25,-11.19,-6.45,-5.14,-0.1
2018-05-19,-9.09,-8.79,-7.4,-6.14,-0.2
2018-05-26,-12.25,-7.43,-8.14,-7.42,-0.2
2018-06-02,-9.72,-9.58,-12.39,-9.39,-0.2
2018-06-09,-10.12,-9.58,-12.23,-10.38,-0.2
2018-06-16,-11.74,-10.79,-13.37,-11.43,-0.2
2018-06-23,-10.12,-10.79,-13.37,-12.29,-0.2
2018-06-30,-7.69,-10.28,-13.32,-12.52,-0.2
2018-07-07,-11.84,-11.42,-12.98,-13.4,-0.2
2018-07-14,-16.33,-12.73,-13.86,-13.55,-0.2
2018-07-21,-14.29,-13.93,-15.68,-14.16,-0.3
2018-07-28,-15.51,-16.03,-13.97,-14.36,-0.2
2018-08-04,-14.98,-16.04,-15.06,-14.69,-0.3
2018-08-11,-16.6,-15.94,-15.01,-15.13,-0.3
2018-08-18,-16.19,-16.25,-16.06,-15.38,-0.3
2018-08-25,-14.57,-15.84,-16.21,-16.09,-0.3
2018-09-01,-22.69,-22.54,-15.82,-15.17,-0.2
2018-09-08,-21.54,-22.72,-17.8,-16.32,-0.2
2018-09-15,-20.77,-22.82,-17.48,-17.13,-0.2
2018-09-22,-21.15,-23.38,-17.42,-17.89,-0.2
2018-09-29,-19.23,-22.54,-17.0,-18.18,-0.2
2018-10-06,-12.45,-14.14,-18.79,-18.45,-0.3
2018-10-13,-13.69,-13.93,-17.59,-17.87,-0.3
2018-10-20,-9.96,-12.69,-16.81,-17.11,-0.3
2018-10-27,-10.37,-12.07,-16.19,-16.29,-0.3
2018-11-03,-10.29,-13.32,-17.78,-17.9,-0.2
2018-11-10,-9.05,-12.01,-16.62,-16.92,-0.2
2018-11-17,-7.41,-11.2,-12.42,-15.06,-0.2
2018-11-24,-2.47,-9.08,-15.67,-14.18,-0.2
2018-12-01,-6.45,-5.86,-12.36,-14.05,-0.2
2018-12-08,-16.13,-7.2,-9.73,-13.03,-0.2
2018-12-15,-12.5,-8.02,-9.16,-12.95,-0.2
2018-12-22,-8.06,-8.95,-8.43,-11.86,-0.2
2018-12-29,-4.03,-8.33,-7.76,-10.73,-0.1
2019-01-05,-1.32,-3.51,-11.03,-10.65,-0.2
2019-01-12,-4.39,-3.4,-10.33,-10.34,-0.2
2019-01-19,-6.14,-4.89,-8.66,-9.8,-0.1
2019-01-26,2.63,-5.31,-11.39,-10.1,-0.2
2019-02-02,7.41,1.58,-7.72,-9.36,-0.1
2019-02-09,4.63,2.49,-9.15,-9.38,-0.2
2019-02-16,-2.31,2.15,-6.69,-9.22,-0.1
2019-02-23,2.31,0.68,-8.23,-8.75,-0.1
2019-03-02,-6.9,-3.0,-7.0,-7.21,-0.1
2019-03-09,-6.03,-3.88,-7.77,-7.03,-0.1
2019-03-16,-8.62,-3.77,-7.36,-7.36,-0.1
2019-03-23,-9.48,-4.99,-9.42,-7.83,-0.2
2019-03-30,-12.5,-6.44,-10.34,-8.66,-0.2
2019-04-06,-6.22,-7.34,-8.4,-7.03,-0.1
2019-04-13,-5.74,-9.03,-9.27,-8.84,-0.1
2019-04-20,6.22,-7.67,-9.54,-10.19,-0.1
2019-04-27,7.18,-5.3,-9.32,-11.24,-0.1
2019-05-04,1.35,-1.92,-6.33,-5.82,-0.1
2019-05-11,-4.5,-0.23,-5.87,-6.24,-0.1
2019-05-18,-3.15,-1.02,-6.68,-6.78,-0.1
2019-05-25,0.0,-1.24,-6.22,-7.26,-0.1
2019-06-01,-2.19,-2.02,-2.45,-2.85,-0.1
2019-06-08,-0.88,-0.45,-3.83,-3.25,-0.1
2019-06-15,-4.82,-0.22,-2.27,-3.06,-0.1
2019-06-22,2.63,1.12,-2.81,-3.12,-0.1
2019-06-29,-0.88,1.46,-0.9,-2.73,0.0
2019-07-06,3.86,6.44,-1.45,-1.01,-0.1
2019-07-13,1.93,5.73,-1.39,-1.01,-0.1
2019-07-20,-2.42,1.91,-2.05,-1.04,-0.1
2019-07-27,-0.48,-0.48,-1.39,-1.39,-0.1
2019-08-03,-1.42,-0.84,3.37,1.41,0.0
2019-08-10,0.47,-0.72,1.0,1.16,0.0
2019-08-17,-1.9,-0.12,1.69,1.25,0.0
2019-08-24,0.95,0.72,0.12,0.79,0.0
2019-08-31,1.9,1.56,-0.69,-0.22,0.0
2019-09-07,-1.43,2.06,2.77,3.88,0.0
2019-09-14,-2.38,1.82,0.9,2.88,0.0
2019-09-21,0.48,1.58,0.52,2.18,0.0
2019-09-28,2.38,1.58,3.03,2.33,0.0
2019-10-05,-3.24,-1.41,-0.8,-0.64,0.0
2019-10-12,-0.46,-0.23,-0.25,0.05,0.0
2019-10-19,-2.78,-0.35,0.8,1.1,0.0
2019-10-26,-0.46,-0.35,1.11,1.62,0.0
2019-11-02,-9.7,-5.22,-2.26,-3.29,-0.1
2019-11-09,-4.22,-3.88,-0.95,-2.45,0.0
2019-11-16,-3.38,-1.78,1.07,-1.35,0.0
2019-11-23,-6.75,-1.11,1.07,-0.33,0.0
2019-11-30,-2.53,0.78,1.43,0.59,0.0
2019-12-07,3.78,4.15,-3.08,-3.03,-0.1
2019-12-14,-0.84,4.94,-1.68,-2.31,-0.1
2019-12-21,-3.36,5.95,-1.63,-1.57,-0.1
2019-12-28,-2.94,5.95,3.37,0.34,0.0
2020-01-04,-4.27,1.8,3.87,0.25,0.1
2020-01-11,-11.54,0.67,2.56,0.93,0.0
2020-01-18,-5.56,-0.11,0.85,0.98,0.0
2020-01-25,-10.26,-3.25,2.1,1.17,0.0
2020-02-01,-6.33,-5.06,-2.28,-1.07,-0.1
2020-02-08,-8.6,-5.62,-0.78,-1.37,-0.1
2020-02-15,-5.43,-6.97,-2.0,-1.57,-0.1
2020-02-22,-1.36,-6.07,-0.72,-1.75,-0.1
2020-02-29,-2.71,-5.17,-1.39,-1.53,-0.1
2020-03-07,2.46,0.83,0.63,-0.38,0.0
2020-03-14,34.48,8.42,5.86,0.8,0.1
2020-03-21,1335.47,328.23,85.88,21.31,1.0
2020-03-28,2829.06,1008.07,359.47,109.18,4.3
2020-04-04,2639.73,1720.02,645.4,282.27,7.3
2020-04-11,2073.66,2267.82,873.72,497.52,9.9
2020-04-18,1775.45,2421.22,969.69,715.81,11.0
2020-04-25,1438.39,2123.24,1207.88,922.02,13.7
2020-05-02,1159.46,1651.95,1185.39,1077.38,13.3
2020-05-09,951.8,1362.01,1319.89,1183.91,14.8
2020-05-16,880.18,1130.32,1075.75,1204.85,12.0
2020-05-23,765.32,955.84,1078.27,1165.6,12.1
2020-05-30,638.29,823.46,1079.62,1139.14,12.1
2020-06-06,596.9,709.63,1031.14,1069.62,11.7
2020-06-13,551.77,631.78,977.85,1049.8,11.1
2020-06-20,549.12,581.51,956.19,1023.85,10.8
2020-06-27,539.82,560.13,902.41,983.91,10.2
2020-07-04,585.92,595.32,957.1,961.37,10.7
2020-07-11,612.62,594.72,894.55,936.71,10.0
2020-07-18,576.21,585.85,928.09,925.95,10.4
2020-07-25,511.65,563.55,874.85,915.51,9.8
2020-08-01,385.58,509.8,858.83,897.11,9.3
2020-08-08,311.16,440.85,791.51,865.03,8.6
2020-08-15,331.16,385.83,774.29,820.18,8.4
2020-08-22,307.44,340.5,730.74,778.08,7.9
2020-08-29,309.77,321.25,748.59,750.85,8.1
2020-09-05,314.88,326.73,697.81,744.29,7.6
2020-09-12,300.47,318.85,692.75,724.91,7.6
2020-09-19,299.53,316.83,610.44,695.65,6.7
2020-09-26,269.77,306.56,555.06,647.9,6.1
2020-10-03,265.12,288.69,467.67,576.58,5.2
2020-10-10,290.23,286.1,415.92,510.8,4.6
2020-10-17,273.95,279.62,376.24,455.34,4.2
2020-10-24,260.93,277.39,339.68,404.36,3.8
2020-10-31,259.53,275.97,310.59,364.74,3.5
2020-11-07,219.05,240.31,271.25,313.02,3.1
2020-11-14,219.48,233.04,256.44,288.11,3.0
2020-11-21,243.29,234.91,226.7,264.51,2.6
2020-11-28,219.05,230.95,238.64,250.93,2.7
2020-12-05,277.92,232.73,204.34,225.81,2.5
2020-12-12,283.55,248.41,193.87,216.32,2.4
2020-12-19,252.81,250.74,189.31,212.81,2.3
2020-12-26,234.63,254.56,181.12,204.29,2.2
2021-01-02,282.38,280.16,196.77,195.22,2.6
2021-01-09,323.81,280.63,182.24,190.4,2.4
2021-01-16,301.9,283.99,171.55,184.09,2.2
2021-01-23,280.48,287.01,166.65,178.64,2.2
2021-01-30,282.38,287.01,159.35,169.31,2.1
2021-02-06,277.67,286.02,159.68,166.67,2.0
2021-02-13,273.02,281.04,153.81,161.29,2.0
2021-02-20,226.51,269.55,148.79,155.89,1.9
2021-02-27,227.44,257.82,138.68,149.82,1.8
2021-03-06,-88.35,-68.94,-47.71,16.67,-2.6
2021-03-13,-88.24,-70.05,-50.4,13.13,-2.7
2021-03-20,-89.46,-70.85,-51.44,9.64,-2.8
2021-03-27,-88.93,-71.34,-51.79,7.16,-2.8
2021-04-03,-81.28,-85.91,-82.39,-77.18,-12.1
2021-04-10,-83.43,-86.59,-82.63,-77.46,-12.2
2021-04-17,-83.58,-86.92,-82.64,-77.62,-12.2
2021-04-24,-83.34,-87.37,-82.68,-77.76,-12.2
2021-05-01,-68.46,-72.39,-80.45,-81.31,-10.5
2021-05-08,-69.86,-73.35,-80.55,-81.37,-10.5
2021-05-15,-71.51,-74.58,-81.17,-81.56,-10.6
2021-05-22,-73.09,-76.22,-81.4,-81.8,-10.6
2021-05-29,-73.95,-77.34,-82.19,-82.21,-10.7
2021-06-05,-70.95,-70.56,-79.83,-80.25,-9.0
2021-06-12,-70.4,-71.21,-80.33,-80.75,-9.1
2021-06-19,-70.82,-71.53,-80.36,-81.19,-9.1
2021-06-26,-74.48,-72.5,-80.04,-81.34,-9.0
2021-07-03,-70.56,-71.27,-80.02,-80.33,-8.6
2021-07-10,-73.65,-73.0,-80.73,-80.63,-8.7
2021-07-17,-69.29,-73.64,-80.27,-80.82,-8.6
2021-07-24,-69.84,-73.44,-82.0,-81.49,-8.8
2021-07-31,-69.84,-73.27,-82.47,-82.08,-8.9
2021-08-07,-59.02,-57.74,-79.15,-78.8,-7.1
2021-08-14,-58.23,-58.27,-79.22,-79.42,-7.2
2021-08-21,-59.36,-58.88,-79.73,-79.66,-7.2
2021-08-28,-59.93,-59.64,-79.34,-79.67,-7.2
2021-09-04,-57.61,-58.44,-75.09,-76.87,-5.3
2021-09-11,-56.73,-59.14,-73.7,-76.97,-5.2
2021-09-18,-53.84,-58.88,-73.26,-76.83,-5.2
2021-09-25,-52.96,-58.26,-74.03,-76.97,-5.2
2021-10-02,-59.38,-56.17,-60.87,-63.76,-2.7
2021-10-09,-62.48,-57.86,-62.18,-64.49,-2.7
2021-10-16,-62.48,-60.28,-66.17,-66.26,-2.9
2021-10-23,-65.33,-63.6,-67.59,-68.09,-3.0
2021-10-30,-66.11,-65.23,-67.2,-69.5,-3.0
2021-11-06,-65.94,-64.36,-64.71,-63.51,-2.4
2021-11-13,-66.08,-65.69,-65.94,-64.77,-2.4
2021-11-20,-69.74,-67.19,-68.76,-66.31,-2.6
2021-11-27,-69.88,-68.52,-67.57,-67.66,-2.5
2021-12-04,-73.22,-73.05,-65.89,-65.55,-2.2
2021-12-11,-70.63,-73.74,-65.86,-66.48,-2.2
2021-12-18,-72.19,-73.98,-68.64,-67.33,-2.3
2021-12-25,-72.06,-74.16,-67.09,-68.12,-2.2
2022-01-01,-71.73,-73.47,-63.72,-64.99,-2.1
2022-01-08,-69.24,-72.87,-63.05,-65.24,-2.1
2022-01-15,-69.49,-71.97,-63.57,-64.87,-2.1
2022-01-22,-70.36,-71.31,-63.37,-64.86,-2.1
2022-01-29,-71.23,-71.19,-63.68,-64.85,-2.1
2022-02-05,-70.17,-69.4,-60.56,-61.85,-1.8
2022-02-12,-66.76,-69.77,-61.34,-62.21,-1.8
2022-02-19,-68.04,-70.2,-61.82,-62.73,-1.8
2022-02-26,-70.31,-70.93,-61.91,-63.19,-1.8
2022-03-05,-66.26,-66.75,-59.03,-59.51,-1.6
2022-03-12,-67.02,-67.39,-60.15,-60.11,-1.6
2022-03-19,-68.54,-68.06,-60.66,-60.71,-1.6
2022-03-26,-67.48,-67.87,-60.4,-61.23,-1.6
2022-04-02,-62.54,-63.79,-60.42,-59.91,-1.6
2022-04-09,-62.89,-63.96,-62.14,-60.65,-1.7
2022-04-16,-63.59,-63.88,-62.09,-61.24,-1.7
2022-04-23,-63.41,-64.05,-62.25,-61.94,-1.7
2022-04-30,-61.85,-63.88,-63.37,-62.67,-1.7
2022-05-07,-52.22,-53.96,-60.05,-61.0,-1.5
2022-05-14,-47.31,-53.09,-59.85,-61.38,-1.5
2022-05-21,-50.59,-53.03,-60.26,-61.81,-1.5
2022-05-28,-53.16,-54.07,-60.14,-61.92,-1.5
2022-06-04,-42.01,-48.14,-59.32,-58.73,-1.4
2022-06-11,-42.28,-48.87,-59.02,-58.84,-1.4
2022-06-18,-41.73,-48.63,-58.93,-58.82,-1.4
2022-06-25,-42.55,-47.9,-57.69,-58.53,-1.4
2022-07-02,-43.42,-42.19,-51.2,-53.78,-1.0
2022-07-09,-44.21,-42.26,-50.91,-53.68,-1.0
2022-07-16,-43.16,-42.19,-50.16,-53.43,-1.0
2022-07-23,-42.11,-41.65,-49.16,-53.29,-1.0
2022-07-30,-40.0,-40.77,-48.84,-52.73,-1.0
2022-08-06,-37.39,-38.54,-48.94,-49.17,-1.0
2022-08-13,-37.68,-38.26,-49.41,-49.0,-1.0
2022-08-20,-39.09,-38.61,-49.05,-48.99,-1.0
2022-08-27,-40.51,-39.86,-49.09,-49.07,-1.0
2022-09-03,-45.45,-40.3,-48.68,-48.14,-1.0
2022-09-10,-47.33,-41.91,-48.49,-48.22,-1.0
2022-09-17,-46.26,-42.9,-49.23,-48.58,-1.0
2022-09-24,-49.47,-44.37,-48.68,-48.79,-1.0
2022-10-01,-22.14,-28.74,-36.7,-39.27,-0.6
2022-10-08,-21.37,-27.93,-36.06,-39.22,-0.6
2022-10-15,-24.05,-28.11,-36.11,-38.97,-0.6
2022-10-22,-23.28,-27.03,-34.88,-38.59,-0.6
2022-10-29,-22.9,-27.21,-34.97,-38.18,-0.6
2022-11-05,-8.11,-14.8,-24.89,-26.23,-0.4
2022-11-12,-5.41,-13.64,-22.6,-25.62,-0.4
2022-11-19,-0.9,-11.63,-21.91,-25.19,-0.4
2022-11-26,-5.86,-10.89,-19.35,-24.11,-0.3
2022-12-03,-3.24,-1.97,-9.85,-13.09,-0.2
2022-12-10,-2.78,-1.97,-8.91,-11.62,-0.2
2022-12-17,-1.39,-2.77,-8.68,-10.28,-0.2
2022-12-24,-5.56,-3.35,-6.39,-9.07,-0.2
2022-12-31,-5.56,-3.93,-7.04,-8.37,-0.2
2023-01-07,-9.96,-13.74,-6.38,-7.25,-0.1
2023-01-14,-12.12,-14.78,-5.38,-6.6,-0.1
2023-01-21,-12.12,-14.88,-5.61,-6.59,-0.1
2023-01-28,-13.42,-15.3,-3.78,-5.96,-0.1
2023-02-04,2.87,-6.49,1.68,-0.95,-0.1
2023-02-11,4.78,-4.67,2.05,-0.31,-0.1
2023-02-18,3.83,-3.08,1.49,0.26,-0.1
2023-02-25,0.0,-2.05,3.17,0.77,-0.1
2023-03-04,7.01,1.63,8.51,6.99,0.0
2023-03-11,3.74,1.98,9.55,7.49,0.1
2023-03-18,7.48,3.49,10.6,8.4,0.1
2023-03-25,9.35,6.4,11.32,9.05,0.1
2023-04-01,-0.91,6.11,22.54,19.45,0.2
2023-04-08,0.0,5.76,25.72,20.53,0.2
2023-04-15,1.83,4.94,24.93,21.13,0.2
2023-04-22,-4.11,2.12,23.77,21.25,0.2
2023-04-29,-2.28,1.76,23.91,21.59,0.2
2023-05-06,11.5,3.57,25.73,25.47,0.2
2023-05-13,12.5,3.81,25.66,25.29,0.2
2023-05-20,13.5,5.83,27.49,25.86,0.2
2023-05-27,15.0,7.74,26.76,26.2,0.2
2023-06-03,19.34,9.48,25.09,26.75,0.2
2023-06-10,21.7,13.35,25.73,27.66,0.2
2023-06-17,22.64,17.21,25.37,28.03,0.2
2023-06-24,11.32,17.92,26.51,28.87,0.2
2023-07-01,8.77,14.38,24.42,26.09,0.2
2023-07-08,0.44,11.07,25.47,26.6,0.2
2023-07-15,0.0,7.42,24.0,26.84,0.2
2023-07-22,1.32,6.85,24.63,26.94,0.2
2023-07-29,4.39,5.71,24.42,26.94,0.2
2023-08-05,22.86,10.28,27.25,25.76,0.2
2023-08-12,18.1,12.59,26.83,26.27,0.2
2023-08-19,14.29,13.63,28.24,26.97,0.2
2023-08-26,11.43,13.16,27.18,27.47,0.2
2023-09-02,20.11,19.97,29.71,29.8,0.2
2023-09-09,20.11,17.32,28.78,29.76,0.2
2023-09-16,11.11,13.53,28.78,29.37,0.2
2023-09-23,13.76,11.13,28.35,29.13,0.2
2023-09-30,14.29,9.73,28.7,28.88,0.2
2023-10-07,3.96,5.32,26.43,26.88,0.2
2023-10-14,-0.99,4.08,26.29,27.01,0.2
2023-10-21,5.94,3.96,26.99,27.41,0.2
2023-10-28,7.43,4.08,27.34,27.82,0.2
2023-11-04,3.35,0.47,19.3,24.13,0.1
2023-11-11,9.57,3.91,18.24,23.84,0.1
2023-11-18,1.91,3.8,19.43,23.69,0.1
2023-11-25,2.39,3.44,19.89,23.57,0.1
2023-12-02,5.88,4.93,14.38,14.81,0.1
2023-12-09,0.0,1.93,13.63,15.01,0.1
2023-12-16,2.45,1.44,13.63,14.91,0.1
2023-12-23,2.94,0.96,14.38,14.89,0.1
2023-12-30,-2.94,-1.2,10.54,13.92,0.1
2024-01-06,-0.5,0.25,5.84,10.59,0.0
2024-01-13,-3.5,-1.72,7.62,9.83,0.1
2024-01-20,11.5,-0.12,12.04,10.0,0.1
2024-01-27,12.5,3.19,10.69,10.78,0.1
2024-02-03,2.39,-0.58,8.19,9.13,0.1
2024-02-10,1.44,1.63,7.22,9.57,0.1
2024-02-17,-2.87,-0.7,8.19,9.16,0.1
2024-02-24,2.39,-1.98,7.77,8.97,0.1
2024-03-02,-9.4,-8.09,5.53,6.54,0.0
2024-03-09,-8.97,-7.98,5.23,6.68,0.0
2024-03-16,-8.97,-6.89,5.94,6.75,0.0
2024-03-23,-8.55,-6.89,5.11,6.72,0.0
2024-03-30,-4.7,-5.68,6.06,6.86,0.0
2024-04-06,-0.93,-0.46,4.85,4.51,0.0
2024-04-13,-1.4,-0.69,3.86,4.13,0.0
2024-04-20,-2.34,-1.27,3.57,3.88,0.0
2024-04-27,-2.34,-2.89,4.44,3.62,0.0
2024-05-04,-0.43,-5.19,3.53,3.28,0.0
2024-05-11,-3.48,-3.98,3.7,3.52,0.0
2024-05-18,-6.09,-3.2,3.99,3.91,0.0
2024-05-25,-3.91,-1.88,4.68,4.26,0.0
2024-06-01,-2.97,-11.82,2.82,2.45,0.0
2024-06-08,2.12,-9.93,3.21,3.01,0.0
2024-06-15,0.42,-7.85,3.89,3.66,0.0
2024-06-22,-1.27,-6.65,5.01,4.42,0.0
2024-06-29,0.85,-5.76,4.56,4.86,0.0
2024-07-06,-6.72,0.43,4.95,4.3,0.0
2024-07-13,0.84,0.76,4.22,4.42,0.0
2024-07-20,-0.84,1.08,5.4,4.56,0.0
2024-07-27,4.2,2.16,5.51,4.84,0.0
2024-08-03,0.0,-2.24,3.16,3.19,0.0
2024-08-10,-2.56,-3.47,2.93,3.28,0.0
2024-08-17,-0.85,-3.88,3.21,3.14,0.0
2024-08-24,-0.85,-5.51,2.38,2.76,0.0
2024-08-31,-2.56,-6.12,2.16,2.52,0.0
2024-09-07,6.48,6.22,1.61,2.73,0.0
2024-09-14,2.78,5.07,1.84,2.27,0.0
2024-09-21,2.31,3.8,1.5,1.93,0.0
2024-09-28,5.09,3.69,3.34,2.11,0.0
2024-10-05,19.35,10.46,2.64,1.82,0.0
2024-10-12,10.6,12.6,3.46,2.55,0.0
2024-10-19,5.07,13.44,1.87,2.97,0.0
2024-10-26,0.46,12.37,3.24,3.27,0.0
2024-11-02,3.27,4.01,3.2,3.83,0.0
2024-11-09,2.34,1.61,4.3,3.94,0.0
2024-11-16,0.93,0.23,4.3,4.45,0.0
2024-11-23,0.93,0.0,3.14,4.32,0.0
2024-11-30,5.14,0.46,3.25,4.34,0.0
2024-12-07,20.71,9.14,6.28,4.62,0.0
2024-12-14,12.12,9.87,7.42,4.48,0.0
2024-12-21,10.61,10.23,4.34,3.88,0.0
2024-12-28,5.56,8.28,6.79,3.85,0.0
2025-01-04,-8.89,1.79,2.66,4.65,0.0
2025-01-11,-3.56,1.19,4.77,4.73,0.0
2025-01-18,-1.33,1.55,2.61,5.03,0.0
2025-01-25,-6.67,1.67,4.0,5.07,0.0
2025-02-01,3.74,3.32,2.74,3.98,0.0
2025-02-08,0.47,3.08,3.97,3.6,0.0
2025-02-15,4.67,3.32,3.18,3.57,0.0
2025-02-22,13.55,7.24,5.7,3.82,0.0
2025-03-01,0.45,4.98,2.61,3.72,0.0
2025-03-08,0.0,5.91,4.27,3.99,0.0
2025-03-15,0.9,6.03,2.38,3.99,0.0
2025-03-22,0.9,3.94,4.93,4.01,0.0
2025-03-29,-1.79,3.36,2.22,3.91,0.0
2025-04-05,7.18,6.18,5.15,4.72,0.0
2025-04-12,3.35,5.11,2.63,4.52,0.0
2025-04-19,6.7,4.88,6.83,4.73,0.1
2025-04-26,15.31,7.49,4.82,5.12,0.0
2025-05-03,3.62,2.36,3.7,4.16,0.0
2025-05-10,3.17,3.72,4.59,4.99,0.0
2025-05-17,2.26,4.05,5.36,4.98,0.1
2025-05-24,8.14,3.83,5.08,5.4,0.0
2025-05-31,11.31,5.74,7.79,6.42,0.1
2025-06-07,4.2,1.05,4.36,4.07,0.1
2025-06-14,3.36,3.58,5.82,4.84,0.1
2025-06-21,-0.42,3.37,5.39,5.57,0.1
2025-06-28,-2.52,1.69,5.28,5.61,0.1
2025-07-05,-8.06,-0.32,4.0,4.77,0.1
2025-07-12,-10.89,-2.96,3.73,4.53,0.1
2025-07-19,-12.5,-5.07,3.2,4.26,0.1
2025-07-26,-11.69,-6.45,4.9,4.45,0.1
2025-08-02,-0.44,-3.91,5.26,5.06,0.1
2025-08-09,-1.75,-3.59,6.29,5.26,0.1
2025-08-16,2.63,-1.74,5.37,5.37,0.1
2025-08-23,0.44,-0.65,5.09,4.98,0.1
2025-08-30,3.51,0.33,4.44,4.77,0.1
2025-09-06,16.3,7.0,3.77,5.41,0.1
2025-09-13,2.2,6.78,3.12,5.03,0.1
2025-09-20,-3.52,5.67,3.39,4.78,0.1
2025-09-27,-1.32,4.33,3.82,4.81,0.1
2025-10-04,7.8,-3.7,2.55,2.75,0.1
2025-10-11,0.92,-4.97,3.56,3.17,0.1
2025-10-18,6.42,-3.6,4.1,3.65,0.1
2025-10-25,0.92,-4.02,4.47,4.11,0.1
2025-11-01,1.78,2.85,3.9,3.8,0.1
2025-11-08,1.33,3.77,4.06,3.75,0.1
2025-11-15,-1.33,2.63,3.74,3.61,0.1
2025-11-22,-3.11,2.28,3.15,3.21,0.1
2025-11-29,-4.0,0.91,1.12,2.52,0.0
2025-12-06,12.44,0.22,0.86,2.86,0.0
2025-12-13,7.18,0.45,2.08,2.42,0.0
2025-12-20,2.87,0.11,-0.59,1.45,0.0
2025-12-27,-2.87,-1.35,1.55,1.53,0.0
2026-01-03,-1.43,-0.59,0.05,1.13,0.0
2026-01-10,-4.29,-3.28,-0.48,0.52,0.0
2026-01-17,0.0,-3.86,-2.72,0.03,0.0
2026-01-24,0.48,-2.93,-1.71,-0.75,0.0
2026-01-31,9.52,-0.23,-0.8,-0.97,0.0
2026-02-07,-5.35,-2.54,-1.43,-0.67,0.0
2026-02-14,-14.4,-2.77,-3.44,-0.62,0.0
2026-02-21,-13.17,-2.77,-1.11,-0.23,0.0
2026-02-28,-11.93,-4.54,-2.38,-0.39,0.0
2026-03-07,-2.74,-5.16,0.38,-0.92,0.0
2026-03-14,-6.39,-5.49,-1.36,-1.03,0.0
2026-03-21,-4.11,-5.61,,,
