date,CPI - New York YoY %,CPI - Philadelphia YoY %,CPI - Boston YoY %,CPI - Chicago YoY %,CPI - Detroit YoY %,CPI - Dallas YoY %,CPI - Houston YoY %,CPI - Atlanta YoY %,CPI - Miami YoY %,CPI - San Francisco YoY %,CPI - Seattle YoY %,CPI - West Region (Size Class A) YoY %
1961-02-01,1.3333,1.9802,,0.9934,2.0408,,-0.3597,,,,1.7483,
1961-03-01,1.3333,1.3158,,0.6623,1.7007,,,0.678,,1.7668,,
1961-04-01,0.6645,1.3115,1.0067,0.33,1.0169,,,,,,,
1961-05-01,0.6645,1.3115,,0.33,1.0169,,0.722,,,,1.7361,
1961-06-01,0.6645,0.9836,,-0.3289,0.6734,,,0.3378,,1.0526,,
1961-07-01,1.3289,1.3072,1.3423,0.3279,-0.3344,,,,,,,
1961-08-01,0.9934,0.9804,,0.6579,0.3356,,0.0,,,,1.7361,
1961-09-01,0.9901,0.9772,,0.3279,-0.3356,,,0.3356,,1.0453,,
1961-10-01,0.6579,0.6494,1.3378,0.6557,0.0,,,,,,,
1961-11-01,0.3279,0.6472,,0.3279,-0.3356,,1.0714,,,,1.7241,
1961-12-01,0.3279,0.3236,,0.3279,-1.3378,,,0.3367,,0.692,,
1962-01-01,0.9868,0.6494,1.6667,0.3279,-1.3333,,,,,,,
1962-02-01,1.3158,0.6472,,0.9836,-0.3333,,2.8881,,,,1.7182,
1962-03-01,1.3158,0.974,,1.3158,0.0,,,0.6734,,1.7361,,
1962-04-01,1.6502,0.9709,2.3256,1.6447,0.3356,,,,,,,
1962-05-01,1.3201,0.3236,,1.3158,0.3356,,2.1505,,,,1.3652,
1962-06-01,1.6502,0.974,,1.6502,-0.3344,,,1.0101,,2.0833,,
1962-07-01,1.3115,0.6452,1.9868,0.6536,0.0,,,,,,,
1962-08-01,1.6393,0.9709,,0.6536,0.0,,2.1505,,,,1.7065,
1962-09-01,1.9608,1.2903,,1.3072,1.3468,,,1.0033,,1.3793,,
1962-10-01,1.9608,1.2903,2.6403,0.6515,1.0067,,,,,,,
1962-11-01,1.634,0.9646,,0.9804,1.0101,,0.7067,,,,1.3559,
1962-12-01,1.634,0.9677,,0.9804,1.6949,,,1.0067,,1.3746,,
1963-01-01,1.6287,1.2903,2.2951,1.3072,1.3514,,,,,,,
1963-02-01,1.6234,1.2862,,0.6494,0.3344,,0.3509,,,,1.0135,
1963-03-01,1.6234,1.2862,,0.974,0.3344,,,1.0033,,1.0239,,
1963-04-01,1.9481,0.9615,1.9481,0.6472,0.0,,,,,,,
1963-05-01,1.9544,1.6129,,0.6494,0.3344,,0.0,,,,1.0101,
1963-06-01,2.5974,2.2508,,0.974,1.6779,,,0.6667,,1.3605,,
1963-07-01,2.9126,1.9231,2.2727,1.6234,2.0134,,,,,,,
1963-08-01,2.5806,1.9231,,1.2987,2.3411,,1.4035,,,,2.349,
1963-09-01,1.9231,1.5924,,0.6452,0.3322,,,0.3311,,1.7007,,
1963-10-01,1.9231,2.2293,1.6077,0.9709,0.6645,,,,,,,
1963-11-01,2.5723,2.2293,,0.9709,1.3333,,2.1053,,,,2.0067,
1963-12-01,2.8939,2.8754,,1.2945,1.0,,,1.3289,,2.0339,,
1964-01-01,2.2436,2.5478,1.2821,0.6452,1.3333,,,,,,,
1964-02-01,2.2364,2.2222,,0.3226,0.6667,,2.0979,,,,2.0067,
1964-03-01,2.2364,1.9048,,0.0,1.0,,,1.6556,,1.6892,,
1964-04-01,1.9108,1.9048,1.2739,0.0,1.6722,,,,,,,
1964-05-01,2.2364,1.9048,,0.6452,0.6667,,2.1053,,,,1.6667,
1964-06-01,1.2658,1.2579,,0.6431,0.0,,,1.3245,,1.3423,,
1964-07-01,0.9434,1.5723,1.2698,0.3195,0.3289,,,,,,,
1964-08-01,0.9434,1.2579,,0.3205,-0.3268,,1.0381,,,,0.9836,
1964-09-01,1.2579,1.2539,,0.3205,1.3245,,,1.9802,,1.3378,,
1964-10-01,1.2579,0.9346,1.5823,0.641,1.3201,,,,,,,
1964-11-01,1.2539,1.2461,,0.641,0.6579,0.678,0.3436,,,,0.6557,
1964-12-01,0.9375,0.9317,,0.3195,1.3201,,,1.6393,,1.3289,,
1965-01-01,0.9404,0.9317,1.8987,0.641,0.9868,,,,,,,
1965-02-01,0.9375,1.2422,,0.9646,1.3245,0.3401,0.3425,,,,0.3279,
1965-03-01,0.9375,1.5576,,0.9646,1.3201,,,0.9772,,1.9934,,
1965-04-01,1.25,1.2461,1.8868,1.2862,1.6447,,,,,,,
1965-05-01,1.5625,1.5576,,1.2821,2.9801,0.6757,,,,,1.3115,
1965-06-01,1.875,1.8634,,1.5974,3.3003,,,1.634,,2.3179,,
1965-07-01,1.8692,1.8576,2.1944,0.9554,2.623,,,,,,,
1965-08-01,1.8692,1.8634,,1.278,2.623,1.6949,,,,,0.974,
1965-09-01,1.8634,1.548,,1.5974,2.2876,,,0.9709,,1.6502,,
1965-10-01,2.1739,1.5432,1.5576,1.5924,2.6059,,,,,,,
1965-11-01,1.8576,1.5385,,1.5924,2.9412,2.0202,,,,,1.6287,
1965-12-01,2.1672,1.8462,,2.2293,2.9316,,,1.6129,,1.9672,,
1966-01-01,2.4845,1.8462,1.5528,1.9108,3.2573,,,,,,,
1966-02-01,2.7864,2.1472,,2.5478,4.2484,3.3898,,,,,2.6144,
1966-03-01,3.4056,2.454,,3.1847,4.5603,,,2.5806,,2.2801,,
1966-04-01,3.3951,3.0769,3.3951,2.8571,4.5307,,2.7211,,,,,
1966-05-01,3.0769,2.7607,,2.8481,4.1801,3.6913,,,,,2.9126,
1966-06-01,2.7607,2.439,,2.5157,4.1534,,,2.8939,,1.9417,,
1966-07-01,3.3639,2.4316,3.0675,2.8391,4.1534,,2.7027,,,,,
1966-08-01,3.6697,3.3537,,3.47,4.7923,3.6667,,,,,2.8939,
1966-09-01,3.9634,3.6585,,3.7736,4.7923,,,4.1667,,3.2468,,
1966-10-01,3.9514,3.6474,4.2945,3.4483,4.7619,,2.6846,,,,,
1966-11-01,3.9514,3.3333,,3.4483,4.7619,3.6304,,,,,3.5256,
1966-12-01,3.6364,3.3233,,3.1153,5.0633,,,3.8095,,2.8939,,
1967-01-01,3.3333,3.0211,4.2813,2.8125,4.7319,,2.6667,,,,,
1967-02-01,3.3133,2.7027,,2.795,4.0752,3.6066,,,,,2.8662,
1967-03-01,2.6946,2.3952,,2.1605,4.3614,,,3.4591,,1.9108,,
1967-04-01,2.3881,2.3881,1.791,2.1605,3.7152,,2.649,,,,,
1967-05-01,2.6866,2.6866,,2.1538,3.3951,2.589,,,,,2.5157,
1967-06-01,2.9851,2.6786,,2.1472,3.0675,,,3.4375,,2.8571,,
1967-07-01,2.3669,2.6706,2.381,2.7607,3.3742,,2.3026,,,,,
1967-08-01,2.3599,2.6549,,2.7439,2.7439,3.2154,,,,,3.125,
1967-09-01,2.0528,2.6471,,2.7273,2.7439,,,2.4615,,3.4591,,
1967-10-01,2.0468,2.9326,2.0588,2.7273,2.4242,,2.9412,,,,,
1967-11-01,2.3392,2.9326,,3.0303,3.0303,2.5478,,,,,3.096,
1967-12-01,2.6316,2.924,,3.0211,2.7108,,,3.0581,,3.4375,,
1968-01-01,2.9326,3.8123,2.6393,3.6474,2.7108,,3.2468,,,,,
1968-02-01,2.9155,4.0936,,3.6254,3.3133,2.8481,,,,,4.0248,
1968-03-01,3.4985,4.6784,,4.2296,3.2836,,,3.3435,,4.6875,,
1968-04-01,3.7901,4.6647,4.1056,4.5317,3.5821,,3.5484,,,,,
1968-05-01,3.7791,4.6512,,4.5181,3.8806,4.7319,,,,,3.681,
1968-06-01,4.058,4.9275,,4.5045,4.4643,,,3.6254,,4.9383,,
1968-07-01,4.3353,4.9133,4.0698,4.4776,4.451,,4.5016,,,,,
1968-08-01,4.8991,4.5977,,4.1543,4.7478,4.3614,,,,,4.2424,
1968-09-01,5.1724,5.1576,,4.1298,5.3412,,,5.1051,,4.2553,,
1968-10-01,5.4441,5.1282,4.8991,4.4248,5.3254,,4.7619,,,,,
1968-11-01,5.4286,5.4131,,4.1176,5.2941,5.5901,,,,,4.5045,
1968-12-01,5.4131,5.3977,,4.3988,5.2786,,,4.451,,4.5317,,
1969-01-01,5.9829,4.8023,4.8571,4.9853,5.5718,,5.6604,,,,,
1969-02-01,5.6657,4.7753,,4.6647,5.2478,5.8462,,,,,4.4643,
1969-03-01,6.1972,5.0279,,4.9275,5.7803,,,5.8824,,5.0746,,
1969-04-01,6.4607,5.2925,5.0704,4.9133,6.0519,,6.5421,,,,,
1969-05-01,6.4426,5.0,,4.8991,6.3218,6.0241,,,,,5.3254,
1969-06-01,6.6852,4.9724,,5.4598,6.2678,,,6.1224,,5.0,,
1969-07-01,6.3712,5.5096,5.8659,5.4286,6.25,,6.4615,,,,,
1969-08-01,5.7692,6.044,,5.9829,6.5156,6.5672,,,,,5.2326,
1969-09-01,6.0109,5.7221,,6.2323,5.9155,,,6.0,,5.8309,,
1969-10-01,5.9783,5.4201,6.3187,5.6497,6.1798,,7.2727,,,,,
1969-11-01,5.9621,5.4054,,6.2147,6.1453,7.3529,,,,,4.3103,
1969-12-01,6.7568,5.6604,,6.1798,6.6852,,,6.5341,,6.3584,,
1970-01-01,6.9892,6.1995,6.5395,6.1453,6.6667,,6.25,,,,,
1970-02-01,7.7748,6.7024,,6.1281,7.2022,7.5581,,,,,5.1282,
1970-03-01,7.1618,6.6489,,5.8011,6.5574,,,5.5556,,5.6818,,
1970-04-01,7.3879,6.3492,6.1662,5.7851,6.5217,,5.848,,,,,
1970-05-01,7.6316,7.1429,,6.044,6.7568,6.5341,,,,,5.0562,
1970-06-01,7.5718,6.8421,,5.7221,6.1662,,,6.044,,5.3221,,
1970-07-01,7.5521,6.2663,5.5409,5.6911,6.1497,,5.2023,,,,,
1970-08-01,7.5325,5.9585,,5.3763,5.3191,5.8824,,,,,3.8674,
1970-09-01,7.4742,6.701,,5.0667,5.8511,,,5.1213,,4.6832,,
1970-10-01,7.4359,7.1979,6.2016,5.8824,6.0847,,3.9548,,,,,
1970-11-01,7.4169,7.4359,,5.5851,6.0526,3.8356,,,,,3.8567,
1970-12-01,7.0886,7.1429,,5.5556,4.9608,,,5.6,,4.6196,,
1971-01-01,6.5327,6.599,6.1381,5.0,5.4688,,4.2017,,,,,
1971-02-01,6.2189,6.0302,,4.9869,4.3928,3.2432,,,,,1.897,
1971-03-01,6.4356,5.4863,,4.6997,3.5897,,,5.0,,4.0323,,
1971-04-01,5.8968,5.4726,5.5556,4.6875,3.0612,,3.0387,,,,,
1971-05-01,5.868,5.4321,,4.6632,3.038,2.4,,,,,1.3369,
1971-06-01,5.8252,5.9113,,4.3814,3.5354,,,5.1813,,3.7234,,
1971-07-01,6.2954,5.1597,5.5,3.8462,3.2746,,3.8462,,,,,
1971-08-01,6.0386,4.6455,,3.8265,4.2929,3.4392,,,,,2.6596,
1971-09-01,5.5156,4.1063,,3.2995,3.7688,,,3.8462,,3.4211,,
1971-10-01,5.2506,3.8369,4.1363,2.7778,2.9925,,3.8043,,,,,
1971-11-01,5.0,3.1026,,2.7708,2.9777,2.9024,,,,,2.3873,
1971-12-01,4.7281,3.0952,,2.5063,3.4826,,,3.5354,,2.8571,,
1972-01-01,4.9528,2.8571,3.3735,2.5063,3.2099,,3.2258,,,,,
1972-02-01,4.918,2.6066,,3.0,3.9604,3.1414,,,,,3.7234,
1972-03-01,4.6512,2.8369,,2.7431,4.2079,,,3.0075,,3.1008,,
1972-04-01,4.6404,2.8302,3.8278,2.7363,4.2079,,4.2895,,,,,
1972-05-01,4.388,2.1077,,2.4752,3.6855,3.3854,,,,,2.9024,
1972-06-01,3.8991,1.8605,,2.716,3.4146,,,1.9704,,3.5897,,
1972-07-01,3.6446,2.8037,3.5545,2.716,3.9024,,3.1746,,,,,
1972-08-01,3.8724,3.0374,,2.7027,3.3898,2.3018,,,,,1.8135,
1972-09-01,4.5455,3.0162,,2.9484,3.632,,,3.9506,,4.0712,,
1972-10-01,4.5351,2.7714,3.5047,3.1941,3.632,,3.1414,,,,,
1972-11-01,4.5351,3.4722,,3.1863,3.3735,2.8205,,,,,3.1088,
1972-12-01,4.2889,3.0023,,3.1785,3.8462,,,3.1707,,3.7879,,
1973-01-01,4.0449,3.4722,3.9627,3.423,3.3493,,3.3854,,,,,
1973-02-01,4.2411,4.388,,3.6408,3.8095,3.2995,,,,,3.5897,
1973-03-01,4.8889,5.5172,,4.8544,4.7506,,,4.8662,,5.0125,,
1973-04-01,5.5432,5.9633,5.0691,5.3269,5.7007,,4.6272,,,,,
1973-05-01,5.7522,6.422,,5.7971,6.3981,4.7859,,,,,6.1538,
1973-06-01,6.181,6.3927,,6.0096,6.1321,,,6.2802,,5.198,,
1973-07-01,5.9341,6.1364,5.492,5.7692,5.6338,,5.1282,,,,,
1973-08-01,7.4561,7.7098,,7.6555,7.7283,6.5,,,,,7.6336,
1973-09-01,6.9565,7.6577,,7.6372,7.9439,,,7.8385,,7.0905,,
1973-10-01,7.3753,8.5393,7.6749,8.0952,8.4112,,7.868,,,,,
1973-11-01,8.4599,8.7248,,8.3135,9.0909,7.7307,,,,,8.2915,
1973-12-01,9.3074,9.6413,,8.5308,9.0278,,,8.9835,,7.056,,
1974-01-01,9.7192,10.5145,9.6413,9.6927,10.1852,,9.3199,,,,,
1974-02-01,10.4925,11.0619,,10.3044,11.0092,9.3366,,,,,10.1485,
1974-03-01,10.5932,10.8932,,10.1852,10.4308,,,10.9049,,8.1146,,
1974-04-01,9.6639,11.039,9.6491,9.8851,9.8876,,9.5823,,,,,
1974-05-01,10.4603,11.4224,,10.0457,9.7996,9.6154,,,,,10.3865,
1974-06-01,10.6029,12.0172,,10.4308,10.8889,,,10.9091,,10.1176,,
1974-07-01,10.7884,12.4197,11.7137,11.1364,11.7778,,12.439,,,,,
1974-08-01,10.8163,11.7895,,10.0,10.4348,10.3286,,,,,10.8747,
1974-09-01,11.5854,12.7615,,10.643,11.039,,,11.4537,,10.0457,,
1974-10-01,11.9192,12.6294,10.2725,11.0132,11.4224,,13.1765,,,,,
1974-11-01,11.4,12.963,,11.4035,11.5385,11.5741,,,,,12.529,
1974-12-01,10.8911,12.6789,,12.0087,11.465,,,12.1475,,12.5,,
1975-01-01,10.2362,11.7409,10.0204,10.5603,9.8739,,14.5161,,,,,
1975-02-01,9.4961,10.5578,,9.7665,8.8843,10.3371,,,,,11.9101,
1975-03-01,8.2375,9.6267,,9.4538,8.4189,,,10.0418,,11.9205,,
1975-04-01,8.4291,8.7719,9.4,9.205,8.589,,12.7803,,,,,
1975-05-01,7.5758,8.5106,,7.8838,7.9108,8.9912,,,,,10.9409,
1975-06-01,7.3308,8.4291,,7.5975,7.6152,,,9.4262,,10.2564,,
1975-07-01,7.8652,8.7619,8.932,8.3845,7.5547,,12.3644,,,,,
1975-08-01,6.6298,7.9096,,7.6768,6.8898,8.9362,,,,,10.0213,
1975-09-01,6.7395,7.2356,,7.014,6.8226,,,7.9051,,8.9212,,
1975-10-01,6.1372,6.9853,7.7947,6.5476,6.1896,,9.3555,,,,,
1975-11-01,6.4632,6.1931,,5.9055,5.5556,7.4689,,,,,8.0412,
1975-12-01,6.4286,5.8076,,5.2632,5.5238,,,6.5764,,7.8788,,
1976-01-01,6.6071,5.9783,9.8513,4.6784,6.501,,8.0483,,,,,
1976-02-01,6.1947,5.7658,,4.6422,5.8824,6.3136,,,,,6.4257,
1976-03-01,6.5487,5.1971,,4.0307,5.4924,,,4.943,,6.1144,,
1976-04-01,6.5371,5.5556,8.4095,4.4061,5.4614,,7.9523,,,,,
1976-05-01,6.5141,5.5258,,5.3846,5.8271,6.6398,,,,,5.1282,
1976-06-01,6.655,5.1237,,5.3435,5.2142,,,4.6816,,5.2326,,
1976-07-01,6.0764,4.7285,7.4866,4.717,5.1756,,6.5637,,,,,
1976-08-01,6.0449,4.5375,,4.6904,5.1565,5.2734,,,,,5.4264,
1976-09-01,5.4608,4.4983,,5.0562,5.1095,,,4.2125,,5.3333,,
1976-10-01,5.2721,4.1237,6.8783,4.8417,5.1002,,7.7947,,,,,
1976-11-01,4.3845,4.2882,,4.8327,5.2632,5.5985,,,,,5.1527,
1976-12-01,4.3624,4.1166,,4.8148,5.0542,,,3.4483,,4.8689,,
1977-01-01,4.5226,4.6154,4.2301,5.5866,5.0269,,6.5177,,,,,
1977-02-01,5.0,5.4514,,5.915,5.5556,7.0881,,,,,6.0377,
1977-03-01,5.1495,6.3032,,6.4576,6.8223,,,5.7971,,6.3197,,
1977-04-01,5.3068,6.961,5.3963,6.789,7.5,,8.2873,,,,,
1977-05-01,5.6198,7.0946,,6.5693,7.1048,7.9245,,,,,8.4428,
1977-06-01,5.7471,6.8908,,6.1594,7.7876,,,6.2612,,8.2873,,
1977-07-01,5.5646,7.0234,5.3068,6.3063,7.9086,,8.1522,,,,,
1977-08-01,5.5375,6.8447,,6.2724,7.5306,7.7922,,,,,8.6397,
1977-09-01,4.8544,6.9536,,6.4171,6.7708,,,6.6784,,8.3183,,
1977-10-01,4.8465,6.7657,5.4455,6.2167,6.7591,,5.9965,,,,,
1977-11-01,5.3312,6.7434,,6.383,7.069,7.1298,,,,,8.7114,
1977-12-01,4.9839,6.5898,,6.3604,6.5292,,,7.3684,,8.75,,
1978-01-01,5.2885,6.0458,4.7078,7.7601,6.3248,,7.1678,,,,,
1978-02-01,4.7619,5.1696,,7.6789,5.9423,6.4401,,,,,,
1978-03-01,5.0553,5.1282,,8.1456,6.5546,,,,,,,
1978-04-01,5.3543,4.7619,,7.732,6.3123,,7.6531,,,,,
1978-05-01,5.3208,4.7319,,8.3904,7.2968,,,,,,9.8616,
1978-06-01,5.5901,5.5031,,8.7031,7.3892,,,7.0707,,10.2041,,
1978-07-01,5.5814,6.0938,4.5669,8.6441,6.6775,,,,,,,
1978-08-01,5.5556,6.25,,8.0944,7.329,8.2616,,,,,,
1978-09-01,6.1728,6.0372,,8.7102,8.1301,,,,,,,
1978-10-01,6.7797,6.1824,,9.3645,9.7403,,11.4809,,,,,
1978-11-01,6.5951,6.4715,,10.5,9.5008,,,,7.4194,,11.5192,
1978-12-01,6.7381,7.5734,,10.4651,9.6774,,,7.6797,,7.225,,7.8303
1979-01-01,6.8493,7.8582,7.5969,9.329,10.9325,,,,8.16,,9.7682,
1979-02-01,7.5758,8.4485,,9.8865,12.5,10.2521,,8.4279,,7.8049,,8.871
1979-03-01,7.3684,8.0793,8.9506,10.8974,12.3028,,,,8.8328,,10.5863,
1979-04-01,7.7728,8.9394,,11.4833,12.0313,11.6086,12.3223,9.6,,8.2935,,9.9684
1979-05-01,8.1724,9.7892,9.9085,11.0585,11.2828,,,,9.4044,,9.7638,
1979-06-01,8.0882,10.2832,,12.2449,10.8563,12.3177,13.4467,10.8491,,6.6358,,9.8918
1979-07-01,8.6637,10.162,10.994,13.5725,12.6718,,,,10.2919,,11.5806,
1979-08-01,8.9181,10.8824,,14.1966,13.5053,13.0366,13.8088,11.1283,,6.6066,,10.9756
1979-09-01,9.593,10.9489,11.276,14.1757,13.2331,,,,10.1362,,10.7739,
1979-10-01,9.8124,10.917,,13.4557,13.0178,14.1287,13.5821,11.0774,,8.9259,,11.5964
1979-11-01,10.2158,11.4327,11.4993,14.0271,14.4118,,,,11.2613,,11.8263,
1979-12-01,10.6169,11.2069,,14.8872,15.4412,16.0187,13.1387,12.2914,,14.7014,,15.7337
1980-01-01,11.396,12.2857,12.6801,15.4192,15.6522,,,,13.1657,,16.7421,
1980-02-01,11.1268,13.3144,,14.8968,15.2422,17.378,14.1631,14.2003,,18.0995,,17.7778
1980-03-01,12.0448,14.5275,14.1643,13.8728,14.7472,,,,14.7826,,17.8203,
1980-04-01,11.7892,14.3255,,15.0215,16.4575,19.0193,14.346,13.8686,,16.6421,,17.1223
1980-05-01,11.4011,13.7174,13.0374,15.7895,16.1111,,,,15.3295,,17.5036,
1980-06-01,11.7007,13.3784,,16.2238,19.1724,17.8932,13.2153,13.9007,,16.7873,,17.4402
1980-07-01,11.6216,12.9679,12.483,13.4615,15.7182,,,,15.4596,,17.3913,
1980-08-01,11.8121,12.9973,,12.1585,14.7059,15.8931,11.6,13.63,,14.9296,,14.1484
1980-09-01,10.8753,12.6316,12.1333,12.9555,15.9363,,,,13.4615,,16.0274,
1980-10-01,10.5125,12.5984,,14.4205,16.3613,16.0935,11.5637,13.388,,13.75,,13.9001
1980-11-01,10.4439,12.0779,11.7493,15.0794,15.1671,,,,12.1457,,15.261,
1980-12-01,10.8949,12.0155,,14.0052,15.5414,15.1475,10.5806,15.8108,,10.6809,,12.8105
1981-01-01,10.3581,11.4504,12.7877,12.4514,13.1579,,,,11.3725,,12.2739,
1981-02-01,10.7731,10.75,,11.5533,12.3609,13.6364,10.0251,14.1361,,8.1737,,10.0629
1981-03-01,9.75,10.0985,11.9107,10.2792,10.4039,,,,9.7222,,11.125,
1981-04-01,9.5533,9.854,,9.8259,9.7006,11.236,9.8401,13.0769,,10.9848,,9.828
1981-05-01,9.4945,9.4089,11.2883,8.7224,10.7656,,,,10.3106,,10.0122,
1981-06-01,9.0134,9.5352,,8.4236,9.2593,11.6279,9.8676,11.208,,10.4089,,8.3832
1981-07-01,9.9274,9.7041,10.4946,10.5327,11.4754,,,,9.2883,,10.6332,
1981-08-01,9.964,9.8592,,12.4239,11.1888,11.5291,9.7969,12.1175,,14.7059,,12.515
1981-09-01,11.244,10.9813,11.6528,10.7527,9.5074,,,,12.8329,,11.8064,
1981-10-01,10.2259,10.8392,,8.8339,6.5242,10.4265,10.1296,12.4096,,17.9487,,13.6256
1981-11-01,9.4563,9.9652,10.1636,6.5517,5.0223,,,,14.6811,,10.2207,
1981-12-01,8.4211,9.8039,,5.2813,3.1974,9.546,10.1517,9.2182,,15.3197,,10.8922
1982-01-01,7.6477,8.9041,6.9161,6.3437,4.6512,,,,13.0282,,11.7376,
1982-02-01,6.5217,7.6749,,5.8688,2.8603,6.9714,7.9727,6.422,,13.5773,,10.6286
1982-03-01,5.3531,6.3758,2.8825,6.4442,3.7694,,,,10.702,,8.2115,
1982-04-01,5.0963,5.4264,,6.2288,4.1485,6.2851,6.495,5.3288,,10.5802,,8.7248
1982-05-01,5.518,4.9614,3.4179,8.8136,3.8877,,,,8.7838,,9.6559,
1982-06-01,6.9274,5.3319,,8.4351,3.072,6.5789,7.2289,8.0627,,11.2233,,8.9503
1982-07-01,5.6167,4.9622,4.9127,7.448,3.3613,,,,6.181,,5.0756,
1982-08-01,5.131,4.0598,,6.2839,3.2495,5.5495,8.0522,6.9869,,5.7692,,5.1337
1982-09-01,4.4086,3.1579,3.6209,6.1489,3.7657,,,,3.8627,,4.6463,
1982-10-01,6.1489,2.5237,,6.6017,4.8574,4.9356,5.8824,5.895,,1.8634,,2.5026
1982-11-01,5.9395,3.1612,4.0297,6.2567,5.8448,,,,2.0986,,2.8451,
1982-12-01,5.178,2.416,,6.9793,5.1282,2.763,5.0847,4.9145,,0.0,,0.5225
1983-01-01,5.2745,2.3061,4.666,6.7245,4.127,,,,1.7653,,0.5149,
1983-02-01,5.2632,2.3061,,6.8478,5.1337,3.7393,4.3249,5.4957,,0.5198,,0.0
1983-03-01,6.0541,3.0494,6.25,6.2703,5.1282,,,,2.4948,,1.5593,
1983-04-01,6.7888,3.0462,,5.3305,3.9832,3.9071,3.7855,6.2433,,0.2058,,0.4115
1983-05-01,6.0832,3.3613,5.6503,3.0114,3.1185,,,,2.381,,-0.1012,
1983-06-01,4.1797,2.2727,,2.2518,2.5694,2.9835,2.3493,3.8342,,-0.5045,,0.4057
1983-07-01,4.2753,2.5694,3.7461,2.2426,2.0325,,,,3.7422,,2.4666,
1983-08-01,3.946,2.9774,,2.9562,2.0305,3.8144,1.712,2.8571,,0.5051,,1.5259
1983-09-01,4.0165,2.9592,2.9805,3.0488,1.5121,,,,4.4421,,1.4127,
1983-10-01,2.9472,3.3846,,2.7411,1.007,3.7832,2.1212,2.1255,,1.0163,,2.0346
1983-11-01,3.6697,3.1665,3.3639,3.2487,1.3052,,,,4.5221,,3.1762,
1983-12-01,4.4103,3.5897,,3.6697,2.6423,4.6536,0.8065,3.7678,,4.6025,,4.5738
1984-01-01,5.1125,4.4057,3.6474,3.8618,3.0488,,,,4.4898,,3.791,
1984-02-01,5.5102,5.123,,3.8657,3.764,5.9732,2.0222,4.8008,,4.8604,,4.9587
1984-03-01,5.7085,4.7959,5.3753,4.0692,3.9634,,,,4.1582,,4.1965,
1984-04-01,5.0454,5.1988,,3.9474,3.629,4.9797,2.8369,4.5593,,5.6468,,5.0205
1984-05-01,4.7284,5.0813,5.2472,3.629,3.629,,,,4.3478,,4.0527,
1984-06-01,4.6138,4.8485,,3.8038,3.2064,3.6963,2.7944,3.8922,,5.1724,,4.4444
1984-07-01,4.8,4.509,5.2156,3.6889,3.0876,,,,3.8076,,3.4102,
1984-08-01,5.3946,4.4865,,3.8614,3.0846,4.3694,2.4752,3.9683,,5.7286,,4.6092
1984-09-01,5.1485,4.2616,5.5888,4.0434,4.0715,,,,3.0663,,3.2836,
1984-10-01,4.7384,4.2659,,3.8538,4.5862,4.8276,3.1652,4.4599,,7.1429,,5.2841
1984-11-01,4.7198,4.8515,4.4379,3.3432,2.9732,,,,2.6549,,3.6743,
1984-12-01,4.6169,4.5545,,3.3432,2.9703,4.1502,3.9,3.5329,,6.0,,4.8708
1985-01-01,3.7938,4.0236,4.1056,3.229,3.1558,,,,2.1484,,3.4551,
1985-02-01,3.7718,4.2885,,3.8198,3.4314,3.207,3.0723,4.2885,,5.4241,,4.7244
1985-03-01,3.6644,4.5764,4.1386,3.8123,3.7146,,,,2.7264,,3.5363,
1985-04-01,3.6503,4.7481,,3.9922,3.3074,3.5818,2.9557,4.2636,,4.4704,,4.4878
1985-05-01,3.8425,5.2224,3.931,4.0856,3.4047,,,,2.8101,,2.5316,
1985-06-01,3.8351,4.817,,4.6287,3.4951,4.3353,2.233,4.5149,,4.5323,,4.4487
1985-07-01,3.4351,4.698,4.1945,4.4231,3.3816,,,,2.6062,,2.4248,
1985-08-01,3.5071,4.2939,,4.0038,3.2819,4.1865,1.8357,4.8664,,3.8023,,4.5977
1985-09-01,3.2015,4.1825,4.4423,3.5071,2.8626,,,,3.263,,1.7341,
1985-10-01,3.4873,4.5671,,2.7593,2.5739,3.0075,0.9588,4.7438,,2.8169,,3.9773
1985-11-01,3.9437,4.2493,5.7602,3.235,4.6198,,,,3.3525,,1.8199,
1985-12-01,4.2254,4.8295,,3.8059,4.5192,4.1746,1.0587,5.4028,,3.2075,,4.2654
1986-01-01,4.7798,4.6226,5.6338,3.5071,3.9197,,,,3.5373,,2.3855,
1986-02-01,3.9143,3.5514,,3.1132,2.9384,4.1431,1.0577,4.3925,,3.8354,,3.6654
1986-03-01,3.7209,2.8864,3.3272,2.0716,1.508,,,,2.654,,1.1385,
1986-04-01,3.0584,1.7576,,1.4045,1.0358,1.6822,-1.5311,3.2528,,2.6977,,2.8011
1986-05-01,2.5902,1.4706,2.3985,1.4019,1.7874,,,,1.131,,0.7597,
1986-06-01,3.1394,2.3897,,1.9355,1.3133,1.4774,-1.3295,3.125,,3.2288,,3.2407
1986-07-01,3.7823,2.381,1.8298,2.0258,0.0935,,,,-0.0941,,0.5682,
1986-08-01,3.2051,2.2873,,1.6499,1.5888,0.8219,-1.518,2.2748,,2.9304,,2.1978
1986-09-01,3.1022,2.9197,2.1719,2.381,0.1855,,,,0.4647,,1.3258,
1986-10-01,3.2787,2.2748,,1.8519,1.3941,0.6387,-1.1396,2.0833,,3.2877,,2.9144
1986-11-01,2.3487,1.6304,1.1607,2.212,0.644,,,,1.1121,,0.5644,
