date,Initial Claims YoY %,Initial Claims - 4 Week Average YoY %,Continuing Claims YoY %,Continuing Claims - 4 Week Average YoY %,Insured Unemployment Rate YoY %
1999-09-11,-4.4218,-5.6743,0.6983,0.7083,0.0
1999-09-18,-4.4218,-6.0855,1.0242,0.5341,0.0
1999-09-25,4.0816,-4.7697,0.4655,0.418,0.0
1999-10-02,0.3247,-5.9153,-1.0638,-0.4154,-5.5556
1999-10-09,-5.5195,-5.1159,-2.6364,-1.0847,-5.5556
1999-10-16,-6.8182,-4.6363,-2.7752,-1.8694,-5.5556
1999-10-23,-9.0909,-6.7146,-3.5153,-2.7002,-5.5556
1999-10-30,-7.4675,-8.6331,-3.7003,-3.358,-5.5556
1999-11-06,-9.0323,-10.2848,-6.127,-5.0596,-10.5263
1999-11-13,-9.3548,-10.7595,-8.9893,-5.8196,-10.5263
1999-11-20,-10.9677,-11.0759,-5.5903,-5.536,-10.5263
1999-11-27,-7.0968,-10.8386,-6.1717,-5.3545,-10.5263
1999-12-04,-14.5833,-10.443,-7.5905,-6.1142,-10.5263
1999-12-11,-19.0476,-11.1551,-8.6496,-5.7201,-10.5263
1999-12-18,-14.5833,-10.2848,-6.3107,-5.585,-10.5263
1999-12-25,-20.2381,-11.8671,-7.2374,-5.5399,-10.5263
2000-01-01,-6.2295,-14.3846,-6.95,-8.0587,-10.5263
2000-01-08,-2.2951,-12.3846,-6.7286,-7.6536,-10.5263
2000-01-15,-5.2459,-12.2308,-6.3745,-7.7412,-10.5263
2000-01-22,-6.8852,-11.0,-8.7649,-8.1901,-10.5263
2000-01-29,-6.5574,-11.0769,-4.2054,-7.5112,-10.5263
2000-02-05,3.6545,-2.9851,-2.6589,-5.1551,-5.5556
2000-02-12,-0.3322,-2.073,-3.5151,-4.865,-5.5556
2000-02-19,-5.9801,-2.1559,-3.9207,-4.0728,-5.5556
2000-02-26,-6.9767,-2.5705,-2.7941,-4.1509,-5.5556
2000-03-04,-4.0268,-5.1197,-4.2446,-4.2658,-5.5556
2000-03-11,-9.396,-7.597,-4.199,-4.7373,-5.5556
2000-03-18,-9.0604,-8.5879,-6.3898,-5.6466,-5.5556
2000-03-25,-8.7248,-9.2486,-5.6139,-6.6457,-5.5556
2000-04-01,-8.5911,-12.5608,-7.6151,-7.8883,-11.1111
2000-04-08,-7.9038,-12.7229,-7.5695,-8.6927,-11.1111
2000-04-15,-10.9966,-13.6953,-10.5335,-9.6872,-11.1111
2000-04-22,-5.8419,-13.5332,-7.2047,-10.0559,-11.1111
2000-04-29,0.0,-11.5073,-7.5695,-10.0447,-11.1111
2000-05-06,-3.3003,-7.8383,-9.1283,-9.3941,-11.1111
2000-05-13,-8.9109,-6.4356,-9.539,-9.168,-11.1111
2000-05-20,-7.5908,-5.9406,-8.8088,-9.5863,-11.1111
2000-05-27,-7.5908,-6.8482,-9.3108,-10.0384,-11.1111
2000-06-03,-0.3436,-4.2517,-7.2577,-8.9292,-11.1111
2000-06-10,-2.4055,-3.5714,-7.2118,-8.4958,-11.1111
2000-06-17,1.0309,-2.381,-6.2471,-8.0055,-11.1111
2000-06-24,1.7182,-1.0204,-6.6146,-7.4809,-11.1111
2000-07-01,-6.3333,-3.99,-5.1756,-7.0516,-11.1111
2000-07-08,-2.3333,-3.2419,-3.0037,-6.1502,-5.5556
2000-07-15,1.0,-2.4938,-1.9409,-5.2259,-5.5556
2000-07-22,0.0,-2.1613,-4.3438,-4.8037,-5.5556
2000-07-29,-0.6667,-0.7481,-3.6506,-4.4272,-5.5556
2000-08-05,5.5172,3.7833,-3.321,-3.9904,-5.5556
2000-08-12,8.6207,4.8151,-2.7214,-4.1394,-5.5556
2000-08-19,9.6552,6.3629,-1.0609,-3.2794,-5.5556
2000-08-26,7.5862,7.5666,-2.2601,-2.8896,-5.5556
2000-09-02,-1.634,7.5993,0.5097,-1.2257,-5.5556
2000-09-09,0.9804,7.0812,-0.8804,-0.8788,-5.5556
2000-09-16,1.634,6.4767,-1.9926,-1.2257,-5.5556
2000-09-23,-5.8824,4.4041,-2.7804,-1.4685,-5.5556
2000-09-30,-4.5752,3.6269,-3.7535,-2.5324,-5.5556
2000-10-07,8.4211,4.9869,2.4496,0.5731,0.0
2000-10-14,4.9123,3.937,2.0173,0.6806,0.0
2000-10-21,3.5088,4.5494,0.0,0.4896,0.0
2000-10-28,5.614,5.3368,2.1134,1.0746,0.0
2000-11-04,14.9306,8.7844,0.572,1.1866,0.0
2000-11-11,10.4167,10.4703,3.0029,1.6301,0.0
2000-11-18,15.2778,13.7533,8.6273,3.9914,5.8824
2000-11-25,23.6111,18.6335,9.3899,6.017,5.8824
2000-12-02,26.1194,20.6463,6.0419,6.8542,5.8824
2000-12-09,19.7761,20.9156,7.6594,8.0701,5.8824
2000-12-16,32.0896,22.8905,10.4662,8.5827,5.8824
2000-12-23,35.8209,23.6086,11.3225,9.1191,11.7647
2000-12-30,31.7164,24.9551,13.1304,10.8952,11.7647
2001-01-06,18.2456,21.7993,8.9187,11.2466,11.7647
2001-01-13,11.5789,18.6851,9.3808,11.7793,11.7647
2001-01-20,20.3509,16.8685,11.7837,12.7146,11.7647
2001-01-27,27.0175,17.6471,12.7542,13.4486,11.7647
2001-02-03,34.2857,19.0638,15.3917,13.0966,17.6471
2001-02-10,30.3571,23.0638,12.8883,13.8882,11.7647
2001-02-17,27.8571,24.3404,16.6435,15.0175,17.6471
2001-02-24,37.8571,26.383,16.1799,15.7858,17.6471
2001-03-03,41.1765,35.8508,23.6944,20.4305,17.6471
2001-03-10,44.4853,38.3985,23.646,21.8975,17.6471
2001-03-17,44.4853,41.5833,25.9671,22.9678,23.5294
2001-03-24,38.9706,40.8553,25.0967,23.9418,17.6471
2001-03-31,42.6471,41.2193,26.6925,24.6873,23.5294
2001-04-07,36.7698,42.5824,27.3804,29.102,25.0
2001-04-14,31.6151,41.6667,35.2738,30.8036,37.5
2001-04-21,37.457,43.6813,35.0271,32.6667,31.25
2001-04-28,39.5189,45.3297,34.5831,34.0082,31.25
2001-05-05,36.0714,39.0611,37.4937,37.4592,31.25
2001-05-12,39.2857,39.6811,40.916,38.188,37.5
2001-05-19,43.5714,39.8583,41.8722,39.2184,37.5
2001-05-26,44.6429,39.7697,47.2572,41.7065,43.75
2001-06-02,37.1622,37.7148,43.5809,41.3041,43.75
2001-06-09,38.8514,39.5189,45.0074,43.1283,43.75
2001-06-16,33.1081,38.8316,44.5647,44.6074,43.75
2001-06-23,28.7162,36.7698,46.1879,45.1744,43.75
2001-06-30,33.1081,35.7388,45.5485,45.6674,43.75
2001-07-07,34.5638,31.4908,46.9065,42.4666,41.1765
2001-07-14,35.906,32.4121,45.2758,43.5411,41.1765
2001-07-21,33.557,33.8358,42.6859,43.5769,35.2941
2001-07-28,30.2013,33.3333,46.5707,44.735,41.1765
2001-08-04,28.5256,27.2582,45.3044,43.3345,41.1765
2001-08-11,26.2821,26.3789,47.4752,44.4681,41.1765
2001-08-18,28.8462,26.6986,46.9089,46.0975,41.1765
2001-08-25,26.6026,27.2582,49.2685,47.361,47.0588
2001-09-01,37.6712,32.75,54.6943,49.65,47.0588
2001-09-08,39.726,33.9167,53.9239,50.5042,47.0588
2001-09-15,35.274,33.3333,54.7424,51.7025,47.0588
2001-09-22,55.137,38.1667,58.9793,53.3515,52.9412
2001-09-29,77.0548,47.75,62.9754,55.3921,52.9412
2001-10-06,58.1395,52.907,61.4299,57.5074,58.8235
2001-10-13,60.1329,60.1329,65.6162,61.1341,58.8235
2001-10-20,60.1329,62.5415,67.3095,64.1465,64.7059
2001-10-27,60.4651,59.7176,69.3321,66.6864,64.7059
2001-11-03,23.5955,41.1369,57.5599,61.6054,55.5556
2001-11-10,20.2247,37.098,58.0392,62.8038,55.5556
2001-11-17,21.0674,33.2835,65.1416,65.4381,61.1111
2001-11-24,37.9213,33.8818,56.5577,65.359,55.5556
2001-12-01,31.728,30.3879,52.1867,57.2503,47.3684
2001-12-08,11.3314,27.8736,52.4811,57.2396,47.3684
2001-12-15,10.1983,24.8563,52.9437,55.595,47.3684
2001-12-22,17.847,19.4684,51.0093,55.5735,47.3684
2001-12-29,19.2635,16.3075,46.0892,54.0148,42.1053
2002-01-05,9.6685,19.3382,47.0082,49.1078,47.3684
2002-01-12,15.4696,21.4706,43.4426,47.6782,42.1053
2002-01-19,11.8785,20.6618,45.7787,47.3234,47.3684
2002-01-26,14.3646,20.1471,45.8197,48.1999,47.3684
2002-02-02,4.6632,10.5051,41.1413,42.2884,35.0
2002-02-09,2.8497,9.0909,42.1389,42.9117,40.0
2002-02-16,2.8497,8.5522,42.8571,43.143,40.0
2002-02-23,3.1088,7.4747,41.1812,42.9419,35.0
2002-03-02,1.0309,2.0619,36.145,37.3999,33.3333
2002-03-09,2.8351,2.1907,36.145,37.4482,33.3333
2002-03-16,1.0309,1.8686,37.3282,37.6218,33.3333
2002-03-23,6.9588,2.9639,37.3664,38.21,33.3333
2002-03-30,23.4536,8.5696,42.0992,39.7145,38.0952
2002-04-06,9.6059,9.0737,36.8035,35.805,38.0952
2002-04-13,8.867,12.2243,33.7977,36.287,33.3333
2002-04-20,2.4631,12.2873,34.7141,36.9914,38.0952
2002-04-27,1.9704,8.1916,35.6305,36.7782,38.0952
2002-05-04,0.9877,6.5272,26.8626,30.6819,26.087
2002-05-11,1.9753,4.6895,27.4436,31.3825,26.087
2002-05-18,1.4815,4.3726,26.2816,31.5598,26.087
2002-05-25,-0.4938,3.6755,26.8626,31.6662,26.087
2002-06-01,-4.0609,1.5823,23.8256,25.2327,26.087
2002-06-08,-1.5228,0.0,24.4001,24.8265,26.087
2002-06-15,0.5076,-0.9494,21.7979,24.0565,21.7391
2002-06-22,-1.5228,-1.8987,22.9807,23.4388,21.7391
2002-06-29,-2.0305,-1.3924,21.2572,22.7957,21.7391
2002-07-06,0.7732,-1.9472,16.2958,18.6587,16.6667
2002-07-13,-1.0309,-2.701,14.3652,17.7596,12.5
2002-07-20,-2.3196,-3.2663,13.6453,16.3903,12.5
2002-07-27,0.5155,-3.0151,14.3652,15.6232,12.5
2002-08-03,-1.7722,-3.2035,10.5912,11.867,8.0
2002-08-10,-1.519,-2.8894,10.1802,11.7869,8.0
2002-08-17,1.0127,-1.6332,11.6345,12.2516,12.0
2002-08-24,0.7595,-1.1307,11.3184,12.4599,12.0
2002-08-31,-0.2532,-0.7538,12.2036,12.8686,12.0
2002-09-07,-19.5358,-9.3627,4.3427,7.902,7.6923
2002-09-14,-20.3095,-8.6294,4.9926,8.0776,7.6923
2002-09-21,-22.4371,-8.4602,5.7312,8.5204,7.6923
2002-09-28,-20.8897,-7.6142,5.0222,8.5662,7.6923
2002-10-05,-16.3561,-15.4446,0.5278,1.3962,0.0
2002-10-12,-16.1491,-15.8086,-1.9722,1.219,0.0
2002-10-19,-14.6998,-15.2366,-2.2778,0.7867,0.0
2002-10-26,-15.3209,-15.2366,-1.1944,0.8009,0.0
2002-11-02,-17.5153,-8.8827,-1.0019,-3.1793,0.0
2002-11-09,-18.5336,-9.162,-1.5029,-3.1109,0.0
2002-11-16,-20.7739,-10.4469,-4.3139,-3.6579,-3.5714
2002-11-23,-20.5703,-11.5084,-3.312,-4.2254,-3.5714
2002-11-30,-23.2179,-13.0726,-5.2602,-5.2714,-3.5714
2002-12-07,0.9501,-2.3471,1.8135,-3.3152,3.7037
2002-12-14,1.9002,0.1235,0.6621,-2.9034,0.0
2002-12-21,-6.4133,0.3706,-1.1226,-3.1756,0.0
2002-12-28,-2.8504,2.3471,-0.3454,-2.7708,0.0
2003-01-04,-5.0725,-0.5508,-3.3727,-2.6053,-3.5714
2003-01-11,-8.6957,-3.672,-4.778,-3.3728,-3.5714
2003-01-18,-2.8986,-3.1824,-5.6492,-3.922,-7.1429
2003-01-25,-1.6908,-3.3048,-2.3328,-3.8304,-3.5714
2003-02-01,3.7688,0.2506,-4.805,-4.4243,0.0
2003-02-08,-2.0101,1.0025,-2.2894,-3.9389,0.0
2003-02-15,5.5276,2.1303,-3.2504,-3.4747,0.0
2003-02-22,5.7789,3.0075,-1.0741,-3.2989,3.7037
2003-03-01,-8.977,-1.0682,-6.0972,-4.2176,-3.4483
2003-03-08,-11.4823,0.9496,-4.405,-3.5135,-3.4483
2003-03-15,-10.2296,1.543,-5.2377,-2.7887,-3.4483
2003-03-22,-14.1962,0.9496,-3.7067,-2.202,-3.4483
2003-03-29,-8.977,0.9496,-5.0228,-1.9259,-3.4483
2003-04-05,0.7246,-1.3395,-3.1622,-3.5576,-3.4483
2003-04-12,4.8309,-1.1066,-3.0811,-3.1646,-3.4483
2003-04-19,8.6957,1.1648,-0.7027,-2.5615,0.0
2003-04-26,7.2464,1.6308,-0.6486,-1.6128,0.0
2003-05-03,6.2035,7.335,0.4849,-1.2258,0.0
2003-05-10,3.4739,6.2958,-0.2155,-0.431,0.0
2003-05-17,5.4591,4.7677,0.1078,-0.1482,0.0
2003-05-24,3.9702,3.2396,-1.0776,-0.1751,0.0
2003-05-31,6.9479,3.423,1.6703,0.1212,3.4483
2003-06-07,11.1399,9.371,2.6198,2.2878,3.5714
2003-06-14,9.0674,9.1142,2.9822,2.1431,3.5714
2003-06-21,5.6995,8.4082,2.8986,2.2809,3.5714
2003-06-28,11.1399,8.2798,4.1527,2.0259,7.1429
2003-07-05,11.0256,9.5207,3.7768,5.2365,7.4074
2003-07-12,5.641,8.9378,2.9757,4.5516,3.7037
2003-07-19,3.3333,8.614,2.7754,3.8382,3.7037
2003-07-26,2.0513,6.6062,4.3491,3.1961,7.4074
2003-08-02,1.7766,2.1519,1.4652,2.506,0.0
2003-08-09,2.5381,1.6456,1.3243,2.4847,0.0
2003-08-16,1.0152,1.3291,1.5216,2.5628,0.0
2003-08-23,-0.7614,0.8861,0.7044,2.0446,0.0
2003-08-30,3.2995,1.2658,1.6624,2.0943,3.5714
2003-09-06,3.1785,-1.221,1.2096,1.1463,0.0
2003-09-13,-3.6675,-1.4652,0.1125,0.8368,0.0
2003-09-20,-7.335,-2.1978,0.9283,0.9353,0.0
2003-09-27,-5.379,-3.4188,0.0844,0.5837,0.0
2003-10-04,-5.6235,-5.1534,0.3655,0.3656,0.0
2003-10-11,-8.0685,-6.2577,-2.5021,-0.2742,-3.5714
2003-10-18,-5.379,-5.7669,-2.5583,-1.132,-3.5714
2003-10-25,-7.335,-6.2577,-3.2612,-1.9546,-3.5714
2003-11-01,-3.7135,-3.2776,0.6757,-0.3825,0.0
2003-11-08,-1.5915,-3.599,1.087,-0.5774,0.0
2003-11-15,-1.8568,-4.6915,-2.1445,-1.5518,-3.7037
2003-11-22,-6.1008,-6.2982,-1.9683,-2.3024,-3.7037
2003-11-29,-5.305,-6.6838,-2.1445,-2.9953,-3.7037
2003-12-06,-10.2689,-12.6132,-4.1594,-4.4074,-3.7037
2003-12-13,-11.2469,-13.0356,-6.0947,-4.9817,-3.7037
2003-12-20,-13.4474,-13.0356,-6.0081,-5.5775,-3.7037
2003-12-27,-14.6699,-13.5184,-5.8925,-6.1015,-3.7037
2004-01-03,-12.5307,-10.0,-8.259,-5.1765,-7.4074
2004-01-10,-13.0221,-10.5696,-9.2374,-5.8867,-7.4074
2004-01-17,-11.0565,-10.0633,-9.6691,-6.7287,-7.4074
2004-01-24,-13.2678,-9.8101,-9.5827,-7.578,-7.4074
2004-01-31,-7.6167,-8.5443,-10.2734,-8.0905,-7.4074
2004-02-07,-9.7387,-10.5231,-9.1714,-8.5103,-10.7143
2004-02-14,-15.4394,-10.8881,-10.5429,-8.5685,-10.7143
2004-02-21,-14.7268,-10.5231,-11.6571,-8.9322,-14.2857
2004-02-28,-17.3397,-12.2263,-12.6571,-9.3759,-14.2857
2004-03-06,-21.1009,-17.284,-13.1222,-13.0631,-14.2857
2004-03-13,-22.4771,-18.3422,-14.0271,-13.7035,-14.2857
2004-03-20,-20.6422,-19.1064,-13.2919,-13.8865,-14.2857
2004-03-27,-22.0183,-19.5767,-14.9604,-14.2385,-14.2857
2004-04-03,-24.5495,-22.1203,-18.6616,-16.6403,-17.2414
2004-04-10,-20.045,-21.1461,-17.7911,-16.7642,-17.2414
2004-04-17,-18.018,-20.1146,-17.5462,-17.0053,-17.2414
2004-04-24,-23.6486,-20.1719,-19.4777,-17.329,-20.6897
2004-05-01,-24.826,-18.3215,-20.5617,-19.2049,-20.0
2004-05-08,-23.6659,-19.8582,-21.0917,-19.5009,-20.0
2004-05-15,-19.0255,-20.7447,-21.1447,-19.8708,-20.0
2004-05-22,-20.6497,-20.5674,-20.2438,-19.5345,-20.0
2004-05-29,-21.8097,-19.7991,-22.7345,-20.0861,-23.3333
2004-06-05,-17.2494,-18.0202,-21.7822,-20.1337,-23.3333
2004-06-12,-20.979,-18.6129,-19.9893,-20.0392,-20.0
2004-06-19,-17.4825,-17.9016,-20.4442,-20.2891,-20.0
2004-06-26,-18.8811,-17.2496,-21.9427,-20.2823,-23.3333
2004-07-03,-18.0905,-16.9502,-19.1664,-18.2302,-20.6897
2004-07-10,-13.3166,-16.5857,-21.7987,-19.1842,-20.6897
2004-07-17,-10.804,-16.5249,-18.9471,-19.3018,-20.6897
2004-07-24,-12.5628,-16.5249,-19.5229,-19.1773,-20.6897
2004-07-31,-14.3216,-15.6136,-20.6471,-19.5506,-20.6897
2004-08-07,-17.4447,-13.75,-19.0687,-18.6079,-20.6897
2004-08-14,-18.4275,-15.1875,-19.9279,-19.0738,-20.6897
2004-08-21,-15.7248,-15.5,-20.2605,-19.4771,-20.6897
2004-08-28,-13.5135,-14.8125,-20.1774,-19.5744,-20.6897
2004-09-04,-15.7623,-14.4753,-19.2805,-19.4714,-17.8571
2004-09-11,-14.4703,-14.5386,-19.1962,-19.5693,-17.8571
2004-09-18,-11.8863,-14.665,-19.4772,-19.6532,-17.8571
2004-09-25,-9.3023,-14.7282,-20.208,-19.9399,-17.8571
2004-10-02,-11.6095,-11.1257,-18.6574,-18.408,-18.5185
2004-10-09,-10.8179,-10.6675,-19.413,-19.1395,-18.5185
2004-10-16,-13.7203,-11.5838,-19.1805,-19.7418,-18.5185
2004-10-23,-10.8179,-12.4346,-19.3839,-20.208,-18.5185
2004-10-30,-12.4011,-12.6309,-19.7036,-20.4661,-18.5185
2004-11-06,-7.563,-8.6088,-16.9919,-17.5372,-15.3846
2004-11-13,-5.6022,-7.9201,-18.7331,-18.0878,-19.2308
2004-11-20,-12.3249,-9.6419,-18.7932,-18.6012,-19.2308
2004-11-27,-6.1625,-9.4353,-17.112,-18.6161,-15.3846
2004-12-04,-1.7192,-7.3273,-16.3597,-16.6883,-15.3846
2004-12-11,-9.4556,-8.7927,-17.3726,-16.803,-19.2308
2004-12-18,-7.7364,-8.1647,-17.4954,-16.933,-19.2308
2004-12-25,-8.3095,-9.2114,-14.9478,-16.8565,-15.3846
2005-01-01,-5.3191,-9.0657,-14.304,-13.7816,-16.0
2005-01-08,-1.8617,-5.3979,-12.7646,-13.5585,-16.0
2005-01-15,-11.7021,-4.7059,-10.5196,-12.746,-12.0
2005-01-22,-12.5,-4.083,-13.2136,-13.2638,-16.0
2005-01-29,-11.9681,-5.8131,-12.4118,-12.7938,-12.0
2005-02-05,-11.7816,-9.9792,-11.351,-12.2161,-12.5
2005-02-12,-11.4943,-11.6424,-12.7903,-13.2113,-12.5
2005-02-19,-8.6207,-12.4047,-12.7576,-13.5244,-12.5
2005-02-26,-9.7701,-13.5828,-11.58,-13.7491,-12.5
2005-03-05,-2.0588,-6.9444,-11.6063,-12.2364,-12.5
2005-03-12,-4.7059,-5.7749,-10.8414,-12.1133,-12.5
2005-03-19,-3.2353,-4.9708,-13.003,-12.5318,-12.5
2005-03-26,0.5882,-2.924,-10.7749,-12.6959,-12.5
2005-04-02,-1.1799,-4.5226,-10.3716,-11.4138,-8.6957
2005-04-09,-4.7198,-4.5944,-11.2838,-11.872,-8.6957
2005-04-16,-9.4395,-6.1737,-13.5473,-12.3469,-13.0435
2005-04-23,-6.4897,-7.9684,-12.5676,-13.1384,-13.0435
2005-04-30,-1.4749,-8.0402,-12.2973,-13.6133,-13.0435
2005-05-07,-2.9674,-5.3058,-10.6653,-12.8956,-13.0435
2005-05-14,-4.7478,-4.2741,-11.9342,-12.8199,-13.0435
2005-05-21,-5.0445,-4.0531,-11.0082,-12.7609,-13.0435
2005-05-28,0.8902,-3.6109,-11.6255,-12.9209,-13.0435
2005-06-04,-2.8736,-5.5158,-9.8389,-12.141,-8.6957
2005-06-11,-4.3103,-4.6562,-10.9016,-11.8783,-13.0435
2005-06-18,-7.7586,-4.5845,-10.7988,-11.819,-13.0435
2005-06-25,-10.6322,-6.6619,-11.9301,-11.8868,-13.0435
2005-07-02,-4.1056,-6.9834,-9.7443,-10.7846,-13.0435
2005-07-09,-0.8798,-6.6235,-10.7464,-10.9221,-13.0435
2005-07-16,-5.2786,-6.4795,-9.5024,-10.776,-8.6957
2005-07-23,-6.7449,-5.9755,-10.4354,-10.5783,-13.0435
2005-07-30,-7.3314,-6.7675,-11.1956,-10.9392,-13.0435
2005-08-06,-11.6477,-6.9699,-10.2778,-10.3839,-13.0435
2005-08-13,-9.375,-7.2634,-10.6597,-10.7816,-13.0435
2005-08-20,-10.5114,-7.4835,-9.7917,-10.7297,-13.0435
2005-08-27,-9.6591,-7.3368,-10.8333,-10.747,-13.0435
2005-09-03,-7.1225,-5.2632,-9.299,-9.9293,-13.0435
2005-09-10,20.2279,2.3721,-6.6221,-9.2481,-8.6957
2005-09-17,20.7977,10.4522,-1.8316,-7.5976,-4.3478
2005-09-24,2.2792,13.4915,0.4931,-5.1087,-4.3478
2005-10-01,15.6627,19.0262,2.823,0.3697,0.0
2005-10-08,15.3614,16.1049,2.4611,1.9926,0.0
2005-10-15,4.8193,10.412,2.0992,2.2992,0.0
2005-10-22,-2.4096,7.7903,0.3257,1.5688,0.0
2005-10-29,-3.012,3.1461,-0.3981,0.7664,-4.5455
2005-11-05,-2.9851,0.3042,-0.5433,1.3988,-4.5455
2005-11-12,-7.7612,-2.6616,-0.0362,0.8411,0.0
2005-11-19,-3.2836,-2.6616,-1.7747,0.2926,-4.5455
2005-11-26,-7.1642,-3.4981,-6.3021,-1.2159,-9.0909
2005-12-03,0.3125,-2.7671,-6.568,-2.0964,-9.0909
2005-12-10,2.1875,-1.3836,-5.4493,-3.3836,-9.0909
2005-12-17,-2.5,-2.3059,-4.0058,-3.8617,-4.5455
2005-12-24,0.0,-1.6141,-3.7171,-3.117,-4.5455
2005-12-31,-5.625,-3.0746,-4.0058,-2.4641,-4.5455
2006-01-07,-1.5106,-7.421,-6.2248,-3.6357,-9.0909
2006-01-14,-13.8973,-9.4048,-5.3094,-4.3117,-9.0909
2006-01-21,-12.3867,-11.6091,-7.8726,-5.7002,-9.0909
2006-01-28,-14.8036,-13.0786,-6.0784,-6.568,-9.0909
2006-02-04,-7.9618,-8.0994,-6.7703,-5.2019,-4.7619
2006-02-11,-5.0955,-7.0569,-6.8812,-5.844,-4.7619
2006-02-18,-9.8726,-7.6183,-7.9541,-6.1046,-9.5238
2006-02-25,-6.6879,-6.7362,-7.3622,-6.6723,-9.5238
2006-03-04,-11.6959,-11.4458,-8.5725,-6.3546,-9.5238
2006-03-11,-10.2339,-10.7681,-7.7898,-6.7588,-9.5238
2006-03-18,-11.4035,-9.262,-8.4607,-7.0596,-9.5238
2006-03-25,-13.7427,-9.1114,-9.0943,-7.6706,-9.5238
2006-04-01,-12.8743,-6.6354,-7.3575,-5.7383,-5.0
2006-04-08,-10.479,-7.26,-7.1263,-6.3458,-5.0
2006-04-15,-10.479,-7.5722,-7.2419,-6.8088,-5.0
2006-04-22,-7.7844,-6.5574,-6.6256,-6.9534,-5.0
2006-04-29,-3.8922,-4.2155,-9.2065,-7.4163,-10.0
2006-05-06,2.0588,-2.5229,-7.955,-7.5785,-10.0
2006-05-13,-1.4706,0.2294,-7.5281,-7.8202,-10.0
2006-05-20,-6.1765,1.0703,-6.9073,-8.0619,-5.0
2006-05-27,-2.9412,1.7584,-7.6057,-7.8299,-10.0
2006-06-03,-1.2862,-0.921,-6.267,-7.9712,-5.0
2006-06-10,-4.1801,-3.7606,-6.1113,-7.6923,-5.0
2006-06-17,-0.9646,-4.6048,-6.7731,-7.7308,-5.0
2006-06-24,-0.6431,-6.2164,-5.8388,-7.3654,-5.0
2006-07-01,0.0,-4.9421,-6.6537,-7.1305,-10.0
2006-07-08,8.5443,-1.4672,-3.0739,-6.3682,-5.0
2006-07-15,0.6329,-0.695,-3.6965,-5.5963,-5.0
2006-07-22,-3.1646,-0.9266,-5.7588,-5.5673,-5.0
2006-07-29,-1.5823,-1.3127,-4.2802,-4.9788,-5.0
2006-08-05,0.0,-0.7918,-3.5436,-4.737,-5.0
2006-08-12,-2.5157,-1.4252,-3.933,-4.8145,-5.0
2006-08-19,-0.9434,-0.7126,-4.0498,-4.4076,-5.0
2006-08-26,-1.2579,-0.4751,-4.3224,-4.4367,-5.0
2006-09-02,-12.2563,-18.0927,-13.5296,-9.3043,-13.6364
2006-09-09,-12.5348,-17.8315,-14.1605,-9.4699,-13.6364
2006-09-16,-9.7493,-17.2436,-14.5461,-9.7092,-13.6364
2006-09-23,-11.1421,-16.917,-14.476,-9.8656,-13.6364
2006-09-30,-13.9276,-17.3089,-14.5811,-10.1417,-13.6364
2006-10-07,-1.8634,-7.9158,-11.0102,-12.6342,-9.5238
2006-10-14,-5.2795,-9.2956,-10.6468,-12.4463,-9.5238
2006-10-21,-2.795,-9.7313,-11.7733,-12.5537,-9.5238
2006-10-28,1.8634,-8.3515,-11.0102,-12.4463,-9.5238
2006-11-04,2.5723,-0.3152,-6.6873,-9.764,-10.0
2006-11-11,0.0,0.1576,-4.6386,-9.69,-5.0
2006-11-18,4.8232,1.182,-3.131,-8.9681,-5.0
2006-11-25,12.2186,2.8369,-2.7058,-8.3387,-5.0
2006-12-02,8.2781,4.1237,-7.0677,-6.0897,-9.5238
2006-12-09,2.9801,4.1237,-5.3759,-5.6184,-9.5238
2006-12-16,5.298,3.4893,-5.5263,-5.5524,-9.5238
2006-12-23,6.9536,1.4274,-7.9323,-6.1934,-9.5238
2006-12-30,12.9139,2.5377,-7.7068,-6.3537,-9.5238
2007-01-06,17.0213,10.9045,-1.8324,-2.8647,-5.0
2007-01-13,4.9645,9.0448,-2.2612,-2.9233,-5.0
2007-01-20,18.7943,10.0592,-0.5068,-1.9163,-5.0
2007-01-27,9.2199,7.2697,-1.7544,-1.2808,-5.0
2007-02-03,5.802,7.3947,2.8355,1.2464,5.2632
2007-02-10,15.3584,11.006,0.9185,1.4458,0.0
2007-02-17,9.5563,9.8022,4.8722,2.1837,5.2632
2007-02-24,9.8976,11.006,1.7971,2.4728,0.0
2007-03-03,8.4746,7.7879,5.8221,4.6935,5.2632
2007-03-10,4.4068,5.3024,2.952,4.5306,0.0
2007-03-17,4.7458,4.3082,3.116,3.4005,0.0
2007-03-24,2.7119,2.7341,2.05,2.7897,0.0
2007-03-31,4.0678,1.657,2.46,1.9548,0.0
2007-04-07,3.4268,1.956,5.9398,4.1667,5.5556
2007-04-14,1.8692,3.423,7.6793,4.4062,5.5556
2007-04-21,0.0,4.89,4.4972,4.1354,5.5556
2007-04-28,-6.2305,4.401,5.4731,4.0,5.5556
2007-05-05,-9.0909,-6.1608,2.016,3.9958,0.0
2007-05-12,-10.0,-8.4147,3.5279,3.2302,5.5556
2007-05-19,-6.0606,-9.2412,1.512,2.7478,0.0
2007-05-26,-6.0606,-8.565,4.1579,2.6848,5.5556
2007-06-02,1.2945,0.6547,1.3642,1.8684,0.0
2007-06-09,1.2945,1.964,2.6871,2.0656,0.0
2007-06-16,3.5599,2.7823,1.4055,2.4393,0.0
2007-06-23,1.2945,3.0278,4.1753,2.8545,0.0
