date,U-1 Unemployed 15+ Weeks as % of Labor Force,U-2 Job Losers as % of Labor Force,U-4 + Discouraged Workers,U-5 + Other Marginally Attached,Unemployed Less Than 5 Weeks (000s),Unemployed 5-14 Weeks (000s),Unemployed 15-26 Weeks (000s),Total Unemployed (000s),Average Duration of Unemployment (Weeks),Civilian Labor Force Level (000s),Labor Force Participation Rate,Employment-Population Ratio,Average Weekly Hours - All Employees,Average Hourly Earnings - Production Workers,Hires: Total Nonfarm,Total Separations: Total Nonfarm,Quits: Total Nonfarm,Layoffs and Discharges: Total Nonfarm,Job Openings Rate,Total Separations Rate,Layoffs and Discharges Rate,Multiple Jobholders (000s),Multiple Jobholders as % of Employed,Part-Time for Economic Reasons (000s),Aggregate Weekly Payrolls Index,Temp Help Services Employment (000s),Continuing Claims,Continuing Claims - 4 Week Average,Insured Unemployment Rate
2000-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,2141000.0,2131500.0,1.7
2000-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,2132000.0,2149250.0,1.7
2000-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,2157000.0,2147500.0,1.7
2000-03-01,0.9,1.8,4.2,4.8,2780.0,1781.0,666.0,5733.0,12.7,142434.0,67.3,64.6,,13.85,,,,,,,,23266.0,7656.0,3231.0,,2645.4,,,
2000-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,2098000.0,2132000.0,1.7
2000-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,2099000.0,2121500.0,1.7
2000-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,2051000.0,2101250.0,1.7
2000-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,2068000.0,2079000.0,1.7
2000-04-01,0.9,1.6,4.1,4.7,2510.0,1845.0,662.0,5481.0,12.4,142751.0,67.3,64.7,,13.89,,,,,,,,22918.0,7885.0,3186.0,,2681.5,2026000.0,2061000.0,1.6
2000-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,2027000.0,2043000.0,1.6
2000-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,1962000.0,2020750.0,1.6
2000-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,2035000.0,2012500.0,1.6
2000-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,2027000.0,2012750.0,1.6
2000-05-01,0.9,1.7,4.2,4.8,2564.0,1911.0,683.0,5758.0,12.6,142388.0,67.1,64.4,,13.93,,,,,,,,22793.0,7652.0,3283.0,,2649.1,,,
2000-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,1991000.0,2003750.0,1.6
2000-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,1982000.0,2008750.0,1.6
2000-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,1998000.0,1999500.0,1.6
2000-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,1987000.0,1989500.0,1.6
2000-06-01,0.9,1.7,4.2,4.7,2579.0,1753.0,616.0,5651.0,12.3,142591.0,67.1,64.5,,13.98,,,,,,,,22834.0,7448.0,3209.0,,2649.4,,,
2000-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,2019000.0,1996500.0,1.6
2000-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,2020000.0,2006000.0,1.6
2000-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,2041000.0,2016750.0,1.6
2000-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,2033000.0,2028250.0,1.6
2000-07-01,0.9,1.7,4.2,4.8,2498.0,1824.0,645.0,5747.0,13.4,142278.0,66.9,64.2,,14.02,,,,,,,,22641.0,7588.0,3144.0,,2644.5,2052000.0,2036500.0,1.6
2000-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,2099000.0,2056250.0,1.7
2000-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,2122000.0,2076500.0,1.7
2000-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,2070000.0,2085750.0,1.7
2000-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,2085000.0,2094000.0,1.7
2000-08-01,1.0,1.9,4.2,4.8,2550.0,1893.0,685.0,5853.0,12.9,142514.0,66.9,64.2,,14.07,,,,,,,,22725.0,7515.0,3211.0,,2635.5,,,
2000-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,2096000.0,2093250.0,1.7
2000-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,2109000.0,2090000.0,1.7
2000-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,2145000.0,2108750.0,1.7
2000-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,2119000.0,2117250.0,1.7
2000-09-01,0.9,1.8,4.1,4.7,2571.0,1746.0,644.0,5625.0,12.2,142518.0,66.9,64.2,,14.13,,,,,,,,22839.0,7550.0,3217.0,,2640.0,,,
2000-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,2169000.0,2135500.0,1.7
2000-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,2139000.0,2143000.0,1.7
2000-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,2115000.0,2135500.0,1.7
2000-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,2098000.0,2130250.0,1.7
2000-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,2077000.0,2107250.0,1.7
2000-10-01,0.9,1.7,4.0,4.6,2497.0,1724.0,710.0,5534.0,12.7,142622.0,66.8,64.2,,14.17,,,,,,,,23042.0,7445.0,3179.0,,2630.1,,,
2000-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,2133000.0,2105750.0,1.7
2000-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,2124000.0,2108000.0,1.7
2000-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,2082000.0,2104000.0,1.7
2000-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,2126000.0,2116250.0,1.7
2000-11-01,0.9,1.8,4.1,4.7,2512.0,1790.0,723.0,5639.0,12.4,142962.0,66.9,64.3,,14.23,,,,,,,,23346.0,7415.0,3467.0,,2634.4,,,
2000-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,2110000.0,2110500.0,1.7
2000-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,2161000.0,2119750.0,1.7
2000-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,2279000.0,2169000.0,1.8
2000-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,2295000.0,2211250.0,1.8
2000-12-01,0.9,1.8,4.1,4.7,2477.0,1825.0,687.0,5634.0,12.5,143248.0,67.0,64.4,,14.29,5426.0,5240.0,2882.0,2018.0,3.7,3.9,1.5,23633.0,7556.0,3243.0,,2587.2,,,
2000-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,2229000.0,2241000.0,1.8
2000-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,2263000.0,2266500.0,1.8
2000-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,2322000.0,2277250.0,1.8
2000-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,2340000.0,2288500.0,1.9
2000-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,2378000.0,2325750.0,1.9
2001-01-01,1.0,1.9,4.4,5.0,2648.0,1956.0,696.0,6023.0,12.7,143800.0,67.2,64.4,,14.29,5722.0,5842.0,3245.0,2220.0,3.8,4.4,1.7,23423.0,7366.0,3332.0,,2566.4,,,
2001-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,2357000.0,2349250.0,1.9
2001-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,2367000.0,2360500.0,1.9
2001-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,2419000.0,2380250.0,1.9
2001-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,2440000.0,2395750.0,1.9
2001-02-01,1.0,2.0,4.4,5.1,2851.0,1764.0,777.0,6089.0,12.8,143701.0,67.1,64.3,,14.36,5303.0,5231.0,3053.0,1855.0,3.7,3.9,1.4,23542.0,7517.0,3296.0,,2533.7,,,
2001-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,2489000.0,2428750.0,2.0
2001-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,2435000.0,2445750.0,1.9
2001-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,2516000.0,2470000.0,2.0
2001-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,2506000.0,2486500.0,2.0
2001-03-01,1.1,2.1,4.5,5.0,2681.0,2059.0,825.0,6141.0,12.8,143924.0,67.2,64.3,,14.42,5528.0,5566.0,3054.0,2133.0,3.5,4.2,1.6,23273.0,7555.0,3280.0,,2485.3,,,
2001-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,2558000.0,2503750.0,2.0
2001-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,2557000.0,2534250.0,2.0
2001-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,2605000.0,2556500.0,2.1
2001-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,2587000.0,2576750.0,2.0
2001-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,2620000.0,2592250.0,2.1
2001-04-01,1.0,2.1,4.6,5.1,2972.0,1990.0,787.0,6271.0,12.4,143569.0,66.9,64.0,,14.44,5204.0,5414.0,3163.0,1883.0,3.4,4.1,1.4,23115.0,7439.0,3289.0,,2402.1,,,
2001-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,2582000.0,2598500.0,2.0
2001-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,2742000.0,2632750.0,2.2
2001-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,2737000.0,2670250.0,2.1
2001-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,2728000.0,2697250.0,2.1
2001-05-01,1.0,2.2,4.6,5.1,2701.0,2045.0,877.0,6226.0,12.1,143318.0,66.7,63.8,,14.5,5410.0,5390.0,2993.0,2029.0,3.2,4.1,1.5,23089.0,7496.0,3439.0,,2380.5,,,
2001-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,2732000.0,2734750.0,2.1
2001-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,2800000.0,2749250.0,2.2
2001-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,2819000.0,2769750.0,2.2
2001-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,2926000.0,2819250.0,2.3
2001-06-01,1.1,2.3,4.7,5.3,2808.0,2025.0,822.0,6484.0,12.7,143357.0,66.7,63.7,,14.54,5109.0,5249.0,2878.0,2015.0,3.2,4.0,1.5,22990.0,7469.0,3792.0,,2342.9,,,
2001-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,2919000.0,2866000.0,2.3
2001-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,2948000.0,2903000.0,2.3
2001-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,2939000.0,2933000.0,2.3
2001-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,2972000.0,2944500.0,2.3
2001-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,2959000.0,2954500.0,2.3
2001-07-01,1.2,2.3,4.8,5.4,2642.0,2187.0,951.0,6583.0,12.9,143654.0,66.8,63.7,,14.55,5244.0,5380.0,2947.0,2038.0,3.3,4.1,1.5,22923.0,7498.0,3556.0,,2314.2,,,
2001-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,3063000.0,2983250.0,2.4
2001-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,3029000.0,3005750.0,2.4
2001-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,2975000.0,3006500.0,2.3
2001-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,3056000.0,3030750.0,2.4
2001-08-01,1.3,2.4,5.1,5.8,2966.0,2187.0,1004.0,7042.0,13.3,143284.0,66.5,63.2,,14.6,5223.0,5355.0,2928.0,2011.0,3.0,4.1,1.5,23146.0,7389.0,3380.0,,2295.1,,,
2001-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,3079000.0,3034750.0,2.4
2001-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,3125000.0,3058750.0,2.4
2001-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,3113000.0,3093250.0,2.4
2001-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,3163000.0,3120000.0,2.5
2001-09-01,1.4,2.5,5.2,5.8,2837.0,2350.0,1131.0,7142.0,13.2,143989.0,66.8,63.5,,14.62,4954.0,5184.0,2703.0,2107.0,3.0,3.9,1.6,23654.0,7319.0,4233.0,,2259.0,3213000.0,3153500.0,2.5
2001-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,3197000.0,3171500.0,2.5
2001-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,3214000.0,3196750.0,2.5
2001-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,3302000.0,3231500.0,2.6
2001-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,3385000.0,3274500.0,2.6
2001-10-01,1.4,3.0,5.6,6.3,3111.0,2531.0,1173.0,7694.0,13.3,144086.0,66.7,63.2,,14.66,5078.0,5464.0,2795.0,2319.0,2.7,4.2,1.8,23662.0,7036.0,4437.0,,2218.6,,,
2001-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,3432000.0,3333250.0,2.7
2001-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,3521000.0,3410000.0,2.7
2001-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,3557000.0,3473750.0,2.8
2001-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,3600000.0,3527500.0,2.8
2001-11-01,1.6,3.1,5.8,6.4,3090.0,2566.0,1213.0,8003.0,14.3,144240.0,66.7,63.0,,14.72,4914.0,5150.0,2560.0,2255.0,2.8,3.9,1.7,23559.0,7112.0,4317.0,,2158.0,,,
2001-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,3616000.0,3573500.0,2.8
2001-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,3627000.0,3600000.0,2.8
2001-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,3790000.0,3658250.0,2.9
2001-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,3593000.0,3656500.0,2.8
2001-12-01,1.7,3.1,5.9,6.6,3037.0,2797.0,1318.0,8258.0,14.5,144305.0,66.7,62.9,,14.74,4829.0,4848.0,2559.0,1922.0,2.7,3.7,1.5,23860.0,7105.0,4393.0,,2138.2,3619000.0,3657250.0,2.8
2001-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,3626000.0,3657000.0,2.8
2001-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,3637000.0,3618750.0,2.8
2001-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,3591000.0,3618250.0,2.8
2001-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,3474000.0,3582000.0,2.7
2002-01-01,1.8,3.1,5.9,6.6,3044.0,2606.0,1375.0,8182.0,14.7,143883.0,66.5,62.7,,14.76,4855.0,5117.0,2845.0,1907.0,2.7,3.9,1.5,23120.0,7186.0,4112.0,,2147.3,,,
2002-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,3587000.0,3572250.0,2.8
2002-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,3500000.0,3538000.0,2.7
2002-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,3557000.0,3529500.0,2.8
2002-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,3558000.0,3550500.0,2.8
2002-02-01,1.8,3.1,5.9,6.5,2984.0,2577.0,1394.0,8215.0,15.0,144653.0,66.8,63.0,,14.78,4801.0,4929.0,2572.0,1978.0,2.6,3.8,1.5,23699.0,7326.0,4289.0,,2156.6,,,
2002-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,3537000.0,3538000.0,2.7
2002-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,3562000.0,3553500.0,2.8
2002-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,3580000.0,3559250.0,2.8
2002-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,3538000.0,3554250.0,2.7
2002-03-01,1.9,3.1,6.0,6.6,3074.0,2563.0,1390.0,8304.0,15.4,144481.0,66.6,62.8,,14.82,4706.0,4756.0,2493.0,1883.0,2.7,3.6,1.4,23667.0,7361.0,4101.0,,2190.5,,,
2002-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,3567000.0,3561750.0,2.8
2002-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,3567000.0,3563000.0,2.8
2002-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,3598000.0,3567500.0,2.8
2002-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,3599000.0,3582750.0,2.8
2002-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,3723000.0,3621750.0,2.9
2002-04-01,2.0,3.2,6.1,6.9,2932.0,2872.0,1395.0,8599.0,16.3,144725.0,66.7,62.7,,14.84,4928.0,4979.0,2624.0,1956.0,2.6,3.8,1.5,23854.0,7443.0,4199.0,,2216.8,,,
2002-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,3732000.0,3663000.0,2.9
2002-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,3650000.0,3676000.0,2.8
2002-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,3675000.0,3695000.0,2.9
2002-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,3700000.0,3689250.0,2.9
2002-05-01,2.0,3.2,6.1,6.8,2843.0,2584.0,1393.0,8399.0,16.8,144938.0,66.7,62.9,,14.88,4857.0,4834.0,2537.0,1967.0,2.6,3.7,1.5,23969.0,7252.0,4103.0,,2226.1,,,
2002-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,3712000.0,3684250.0,2.9
2002-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,3729000.0,3704000.0,2.9
2002-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,3695000.0,3709000.0,2.9
2002-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,3712000.0,3712000.0,2.9
2002-06-01,2.1,3.2,6.0,6.7,2711.0,2654.0,1382.0,8393.0,16.9,144808.0,66.6,62.7,,14.93,4869.0,4887.0,2522.0,2015.0,2.5,3.7,1.5,24053.0,7374.0,4048.0,,2230.1,3664000.0,3700000.0,2.9
2002-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,3681000.0,3688000.0,2.9
2002-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,3604000.0,3665250.0,2.8
2002-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,3639000.0,3647000.0,2.8
2002-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,3588000.0,3628000.0,2.8
2002-07-01,2.0,3.2,6.0,6.8,2891.0,2467.0,1382.0,8390.0,16.9,144803.0,66.5,62.7,,14.97,4946.0,5054.0,2561.0,2102.0,2.5,3.9,1.6,24052.0,7244.0,4145.0,,2188.5,,,
2002-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,3554000.0,3596250.0,2.8
2002-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,3495000.0,3569000.0,2.7
2002-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,3473000.0,3527500.0,2.7
2002-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,3495000.0,3504250.0,2.7
2002-08-01,2.0,3.2,6.0,6.7,2927.0,2525.0,1313.0,8304.0,16.5,145009.0,66.6,62.7,,15.02,4871.0,4846.0,2561.0,1923.0,2.6,3.7,1.5,23856.0,7210.0,4301.0,,2231.2,,,
2002-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,3498000.0,3490250.0,2.7
2002-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,3485000.0,3487750.0,2.7
2002-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,3531000.0,3502250.0,2.8
2002-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,3521000.0,3508750.0,2.8
2002-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,3549000.0,3521500.0,2.8
2002-09-01,2.0,3.1,5.9,6.6,2772.0,2526.0,1391.0,8251.0,17.6,145552.0,66.7,63.0,,15.05,4879.0,4919.0,2521.0,2022.0,2.5,3.8,1.5,23906.0,7267.0,4329.0,,2207.6,,,
2002-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,3532000.0,3533250.0,2.8
2002-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,3554000.0,3539000.0,2.8
2002-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,3579000.0,3553500.0,2.8
2002-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,3555000.0,3555000.0,2.8
2002-10-01,2.1,3.2,6.0,6.6,2765.0,2512.0,1388.0,8307.0,17.8,145314.0,66.6,62.7,,15.12,4798.0,4733.0,2423.0,1935.0,2.6,3.6,1.5,23601.0,7157.0,4314.0,,2202.6,,,
2002-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,3619000.0,3576750.0,2.8
2002-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,3529000.0,3570500.0,2.8
2002-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,3518000.0,3555250.0,2.8
2002-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,3557000.0,3555750.0,2.8
2002-11-01,2.1,3.3,6.1,6.8,2950.0,2505.0,1319.0,8520.0,17.6,145041.0,66.4,62.5,,15.15,4792.0,4750.0,2403.0,1944.0,2.6,3.6,1.5,23755.0,7243.0,4329.0,,2176.3,,,
2002-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,3557000.0,3540250.0,2.8
2002-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,3539000.0,3542750.0,2.8
2002-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,3438000.0,3522750.0,2.7
2002-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,3474000.0,3502000.0,2.7
2002-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,3404000.0,3463750.0,2.7
2002-12-01,2.3,3.3,6.2,6.9,2838.0,2589.0,1347.0,8640.0,18.5,145066.0,66.3,62.4,,15.2,4893.0,4928.0,2501.0,2007.0,2.4,3.8,1.5,23908.0,7416.0,4321.0,,2159.3,,,
2002-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,3537000.0,3463250.0,2.8
2002-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,3497000.0,3478000.0,2.7
2002-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,3435000.0,3468250.0,2.7
2002-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,3462000.0,3482750.0,2.7
2003-01-01,2.2,3.2,6.1,6.8,2856.0,2582.0,1405.0,8520.0,18.5,145937.0,66.4,62.5,,15.21,5058.0,4953.0,2429.0,2109.0,2.6,3.8,1.6,24525.0,7351.0,4607.0,,2196.8,,,
2003-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,3438000.0,3458000.0,2.7
2003-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,3388000.0,3430750.0,2.7
2003-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,3357000.0,3411250.0,2.6
2003-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,3475000.0,3414500.0,2.7
2003-02-01,2.2,3.3,6.2,6.9,2798.0,2611.0,1297.0,8618.0,18.5,146100.0,66.4,62.5,,15.28,4714.0,4871.0,2490.0,2015.0,2.4,3.7,1.5,24038.0,7492.0,4844.0,,2180.9,3368000.0,3397000.0,2.7
2003-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,3457000.0,3414250.0,2.7
2003-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,3423000.0,3430750.0,2.7
2003-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,3500000.0,3437000.0,2.8
2003-03-01,2.2,3.3,6.2,6.9,2831.0,2567.0,1363.0,8588.0,18.1,146022.0,66.3,62.4,,15.27,4470.0,4749.0,2394.0,1949.0,2.3,3.6,1.5,24263.0,7285.0,4652.0,,2166.6,3496000.0,3469000.0,2.8
2003-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,3559000.0,3494500.0,2.8
2003-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,3528000.0,3520750.0,2.8
2003-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,3585000.0,3542000.0,2.8
2003-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,3536000.0,3552000.0,2.8
2003-04-01,2.3,3.3,6.3,7.0,2794.0,2661.0,1421.0,8842.0,19.4,146474.0,66.4,62.4,,15.28,4600.0,4653.0,2279.0,1998.0,2.3,3.6,1.5,24431.0,7279.0,4798.0,,2143.0,,,
2003-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,3583000.0,3558000.0,2.8
2003-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,3586000.0,3572500.0,2.8
2003-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,3674000.0,3594750.0,2.9
2003-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,3676000.0,3629750.0,2.9
2003-05-01,2.3,3.5,6.4,7.1,2988.0,2631.0,1389.0,8957.0,19.0,146500.0,66.4,62.3,,15.33,4678.0,4716.0,2291.0,2072.0,2.5,3.6,1.6,24497.0,7389.0,4570.0,,2190.0,,,
2003-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,3730000.0,3666500.0,2.9
2003-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,3704000.0,3696000.0,2.9
2003-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,3716000.0,3706500.0,2.9
2003-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,3672000.0,3705500.0,2.9
2003-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,3774000.0,3716500.0,3.0
2003-06-01,2.4,3.4,6.6,7.2,2906.0,2745.0,1453.0,9266.0,19.9,147056.0,66.5,62.3,,15.36,4682.0,4718.0,2315.0,2076.0,2.5,3.6,1.6,24777.0,7378.0,4592.0,,2221.9,,,
2003-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,3682000.0,3711000.0,2.9
2003-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,3695000.0,3705750.0,2.9
2003-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,3692000.0,3710750.0,2.9
2003-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,3737000.0,3701500.0,3.0
2003-07-01,2.5,3.4,6.4,7.1,2720.0,2616.0,1661.0,9011.0,19.7,146485.0,66.2,62.1,,15.4,4639.0,4661.0,2271.0,2062.0,2.2,3.6,1.6,24249.0,7306.0,4648.0,,2247.3,,,
2003-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,3627000.0,3687750.0,2.9
2003-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,3599000.0,3663750.0,2.8
2003-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,3592000.0,3638750.0,2.8
2003-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,3647000.0,3616250.0,2.9
2003-08-01,2.4,3.4,6.4,7.1,2801.0,2625.0,1561.0,8896.0,19.2,146445.0,66.1,62.1,,15.42,4666.0,4679.0,2195.0,2162.0,2.4,3.6,1.7,24687.0,7549.0,4419.0,,2246.5,,,
2003-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,3601000.0,3609750.0,2.8
2003-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,3596000.0,3609000.0,2.8
