date,Payrolls - New York-Newark-Jersey City (000s),Payrolls - Los Angeles-Long Beach-Anaheim (000s),Payrolls - Chicago-Naperville-Elgin (000s),Payrolls - Dallas-Fort Worth-Arlington (000s),Payrolls - Houston-Pasadena-The Woodlands (000s),Payrolls - Washington-Arlington-Alexandria (000s),Payrolls - Philadelphia-Camden-Wilmington (000s),Payrolls - Atlanta-Sandy Springs-Roswell (000s),Payrolls - Miami-Fort Lauderdale-West Palm Beach (000s),Payrolls - Boston-Cambridge-Newton (000s),Payrolls - Phoenix-Mesa-Chandler (000s),Payrolls - Seattle-Tacoma-Bellevue (000s),Payrolls - Detroit-Warren-Dearborn (000s),Payrolls - Minneapolis-St. Paul-Bloomington (000s),Payrolls - Riverside-San Bernardino-Ontario (000s),Payrolls - Denver-Aurora-Centennial (000s),Payrolls - San Diego-Chula Vista-Carlsbad (000s),Payrolls - Tampa-St. Petersburg-Clearwater (000s),Payrolls - Orlando-Kissimmee-Sanford (000s),Payrolls - Baltimore-Columbia-Towson (000s),Payrolls - Austin-Round Rock-San Marcos (000s),Payrolls - Charlotte-Concord-Gastonia (000s),Payrolls - Portland-Vancouver-Hillsboro (000s),Payrolls - Nashville-Davidson-Murfreesboro-Franklin (000s),Payrolls - Pittsburgh (000s),Payrolls - San Antonio-New Braunfels (000s),"Payrolls - Columbus, OH (000s)",Payrolls - Las Vegas-Henderson-North Las Vegas (000s),Payrolls - Cincinnati (000s),Payrolls - Indianapolis-Carmel-Greenwood (000s),Payrolls - Kansas City (000s),Payrolls - Sacramento-Roseville-Folsom (000s),Payrolls - Cleveland (000s),Payrolls - Salt Lake City-Murray (000s),Payrolls - Raleigh-Cary (000s),Payrolls - San Francisco-Oakland-Fremont (000s),Payrolls - San Jose-Sunnyvale-Santa Clara (000s),Payrolls - Santa Rosa-Petaluma (000s),Payrolls - Vallejo (000s),Payrolls - Napa (000s)
1990-01-01,8058.7,5421.7,3971.0,1997.7,1738.0,2255.4,2516.2,1614.6,1696.4,2209.8,999.4,1287.7,1907.2,1398.2,708.1,845.6,972.5,861.9,571.4,1153.8,387.1,695.2,727.5,556.1,1064.9,546.4,736.8,364.3,859.7,711.8,821.0,617.3,1058.2,365.0,293.4,1823.3,828.6,137.9,96.8,40.1
1990-02-01,8044.7,5425.2,3973.5,2000.1,1745.1,2255.1,2517.6,1618.1,1698.8,2202.8,1003.6,1290.6,1913.3,1402.8,711.3,847.1,973.8,863.6,576.6,1159.6,387.4,700.1,726.0,556.5,1068.5,545.3,739.2,364.4,861.6,712.9,821.0,617.8,1059.8,364.9,295.7,1819.4,828.8,137.6,95.8,40.4
1990-03-01,8039.4,5418.4,3974.5,2002.9,1752.2,2256.2,2523.4,1622.7,1702.5,2196.2,1007.4,1292.4,1916.3,1403.3,713.9,848.5,976.0,864.0,577.7,1163.8,390.3,701.0,731.4,557.0,1070.1,545.0,740.9,367.3,863.3,714.5,821.4,619.8,1060.8,366.3,295.8,1819.7,829.3,137.8,95.8,40.2
1990-04-01,7987.7,5413.2,3960.0,2005.0,1763.2,2249.6,2505.5,1617.6,1699.1,2190.3,1017.5,1298.2,1914.0,1405.0,714.8,850.6,976.1,866.3,578.1,1156.8,393.6,700.3,735.1,554.9,1070.2,544.9,743.6,370.1,862.2,712.1,816.6,622.3,1063.0,364.3,295.7,1826.3,830.0,138.4,96.5,41.3
1990-05-01,7996.7,5405.1,3957.3,2006.4,1776.8,2248.8,2502.4,1616.6,1700.1,2185.5,1017.0,1302.9,1915.9,1402.9,719.2,856.1,978.1,865.2,580.1,1155.7,397.6,699.8,738.0,554.9,1069.6,545.9,744.0,371.4,864.1,713.0,818.0,624.2,1063.8,366.2,295.1,1826.3,830.0,138.5,96.9,41.9
1990-06-01,7987.9,5391.9,3965.9,2014.0,1790.3,2254.5,2507.0,1623.4,1698.7,2176.8,1016.9,1310.7,1919.5,1405.0,722.9,857.4,973.6,867.1,582.4,1155.2,397.2,699.7,740.4,552.3,1071.7,548.3,746.3,374.9,863.4,711.8,818.5,624.6,1066.2,368.3,295.2,1832.4,829.2,138.9,97.1,41.9
1990-07-01,7950.0,5372.3,3966.5,2021.8,1799.5,2249.6,2507.1,1628.1,1693.7,2169.3,1014.4,1312.0,1918.7,1407.3,724.0,854.8,978.5,864.2,585.4,1154.4,398.5,696.0,739.3,552.5,1077.1,546.5,747.1,378.5,865.0,715.8,818.9,625.6,1061.6,369.6,297.5,1840.9,831.0,139.7,97.3,41.9
1990-08-01,7944.9,5349.3,3962.8,2027.4,1803.5,2251.1,2506.4,1628.1,1694.6,2157.3,1012.8,1321.3,1918.5,1409.8,722.5,858.7,980.1,870.8,585.1,1154.3,398.3,693.7,750.2,554.1,1073.6,547.1,748.1,379.9,867.9,717.6,821.3,626.3,1060.3,371.3,296.6,1832.3,831.3,139.7,97.0,41.9
1990-09-01,7922.9,5327.2,3968.0,2027.3,1808.3,2247.2,2500.7,1626.8,1691.7,2145.7,1017.3,1314.0,1915.5,1409.1,723.8,862.2,981.5,865.9,581.9,1149.5,398.3,695.2,745.0,554.1,1072.3,549.3,748.5,379.1,868.0,717.7,822.4,627.7,1060.1,372.1,296.6,1839.1,828.0,140.2,97.1,42.3
1990-10-01,7843.4,5345.8,3945.5,2026.8,1804.8,2231.3,2483.7,1620.2,1690.8,2124.9,1015.2,1305.9,1908.1,1406.9,726.7,860.7,982.1,862.4,579.6,1138.2,398.9,690.9,742.0,552.3,1069.6,549.8,747.0,380.2,867.8,718.9,821.9,630.6,1054.2,373.0,296.2,1842.5,832.4,140.9,96.6,42.3
1990-11-01,7824.2,5319.5,3944.0,2029.1,1806.7,2223.5,2478.0,1618.4,1685.5,2117.6,1017.2,1311.2,1898.5,1406.9,727.9,863.3,982.4,859.2,580.5,1136.6,401.6,690.6,741.7,552.6,1070.0,550.6,746.5,381.5,867.4,717.7,825.0,630.5,1051.2,373.1,295.9,1842.3,827.4,141.0,97.2,42.4
1990-12-01,7802.1,5314.5,3940.5,2031.8,1815.5,2218.1,2472.7,1612.3,1681.1,2108.9,1012.7,1307.4,1898.0,1404.9,729.7,863.6,981.6,859.0,578.2,1133.8,403.0,689.6,741.6,552.2,1068.5,550.7,747.8,381.8,867.5,716.0,820.7,632.9,1049.2,373.6,295.6,1843.8,825.6,142.0,97.2,43.1
1991-01-01,7719.1,5276.8,3942.7,2026.6,1808.1,2214.5,2460.3,1613.2,1673.4,2091.0,1017.6,1303.8,1882.8,1401.3,734.8,862.6,987.9,851.8,575.8,1125.6,404.0,689.3,737.0,553.2,1066.4,549.7,745.2,382.3,866.3,717.3,820.2,644.9,1047.1,374.3,294.6,1849.3,835.9,143.9,97.4,42.6
1991-02-01,7689.9,5250.7,3933.5,2019.9,1811.3,2210.1,2453.1,1602.5,1663.1,2078.2,1016.7,1301.8,1868.4,1396.6,730.5,862.0,983.4,848.1,574.0,1121.1,404.7,687.1,738.4,551.9,1064.3,549.1,742.5,383.4,863.3,715.8,819.1,642.8,1044.1,375.2,294.0,1842.0,833.2,143.3,97.8,42.8
1991-03-01,7664.6,5226.3,3927.8,2020.3,1817.6,2202.2,2449.6,1596.3,1655.7,2073.2,1017.1,1306.1,1867.0,1397.5,729.2,862.2,981.0,846.0,571.9,1118.1,406.2,685.2,739.9,552.1,1063.2,550.8,742.5,383.7,863.4,716.8,818.8,641.0,1043.3,375.7,293.8,1836.3,828.6,142.9,97.6,42.7
1991-04-01,7613.8,5232.8,3922.0,2020.2,1817.8,2194.0,2443.0,1596.4,1656.2,2058.9,1009.7,1305.4,1866.3,1397.9,730.9,862.3,981.3,840.3,572.0,1112.2,405.8,684.7,737.8,553.0,1062.7,549.1,740.4,384.1,861.4,721.0,819.6,639.8,1040.2,375.6,294.1,1837.6,826.7,142.7,97.7,42.7
1991-05-01,7594.3,5215.9,3909.7,2019.7,1818.8,2193.6,2436.0,1595.3,1653.6,2048.3,1006.2,1311.1,1871.6,1397.8,730.0,863.2,980.4,838.5,573.2,1109.5,406.8,684.6,739.7,553.0,1061.8,549.3,739.6,384.1,861.0,716.5,818.3,638.8,1038.4,376.5,294.7,1833.2,824.4,142.4,97.8,42.5
1991-06-01,7579.1,5203.6,3898.5,2018.8,1826.0,2195.4,2428.4,1597.6,1651.9,2043.4,1003.4,1310.2,1871.9,1401.0,729.3,865.1,977.9,835.5,574.3,1107.7,407.5,683.1,740.8,553.3,1062.1,550.8,739.8,384.9,862.4,716.6,816.8,639.8,1038.5,377.4,295.6,1829.7,820.6,142.6,97.4,42.3
1991-07-01,7524.4,5196.4,3890.9,2017.2,1816.4,2192.3,2408.7,1597.8,1652.5,2033.0,1005.4,1315.6,1874.6,1400.2,729.6,864.1,978.3,835.2,575.0,1098.6,408.2,686.4,739.1,551.9,1060.2,551.6,740.0,382.8,862.2,715.5,822.4,639.0,1038.1,378.1,296.0,1829.1,820.0,142.6,97.4,42.3
1991-08-01,7514.8,5182.9,3887.9,2016.7,1813.9,2193.7,2403.5,1592.5,1657.8,2030.0,1002.7,1315.6,1870.2,1401.6,729.0,863.7,975.7,836.1,575.5,1102.1,409.7,687.2,741.1,555.0,1060.9,553.8,741.2,381.5,862.6,715.8,822.6,638.7,1038.0,378.5,296.4,1826.3,820.3,143.9,98.0,42.0
1991-09-01,7513.8,5173.5,3892.2,2018.2,1820.8,2191.7,2409.4,1595.4,1653.0,2025.6,1003.7,1315.4,1872.2,1401.5,728.9,867.9,975.1,835.1,576.1,1101.0,410.9,687.7,742.9,558.0,1061.8,560.6,744.0,382.1,865.4,717.1,824.5,640.9,1038.3,380.1,297.4,1825.8,818.6,143.0,97.9,41.8
1991-10-01,7496.9,5184.3,3890.3,2019.2,1813.0,2186.3,2405.6,1594.0,1641.2,2024.0,1007.7,1315.9,1873.2,1404.0,729.8,870.8,972.9,839.0,579.1,1099.1,411.2,686.0,747.3,558.3,1061.4,557.2,741.0,381.8,862.5,716.2,826.4,638.7,1037.4,381.8,296.6,1825.9,819.7,143.3,97.6,42.8
1991-11-01,7494.3,5158.4,3887.3,2016.2,1811.1,2188.8,2403.9,1595.1,1650.7,2022.0,1009.2,1317.4,1876.7,1400.1,727.2,872.0,969.7,837.2,580.3,1101.1,414.6,684.7,742.7,557.9,1063.7,559.1,742.3,379.5,862.5,717.5,826.7,638.0,1040.3,381.2,297.1,1822.2,815.4,143.1,98.0,42.8
1991-12-01,7468.8,5141.9,3882.5,2016.0,1807.5,2182.3,2398.7,1598.9,1640.0,2019.9,1011.1,1314.6,1876.2,1404.7,725.1,873.9,966.9,839.9,581.3,1098.2,416.3,684.9,744.3,557.3,1063.4,559.7,742.2,382.6,862.7,719.2,824.1,636.3,1035.8,381.0,298.1,1819.0,813.0,143.2,97.0,43.2
1992-01-01,7465.3,5054.6,3892.5,2015.9,1810.0,2188.0,2402.8,1601.8,1652.4,2019.2,1012.4,1324.3,1874.5,1412.7,743.1,875.6,966.6,843.1,585.3,1098.5,419.7,688.1,746.6,559.5,1067.1,558.8,744.1,381.9,865.7,721.4,828.7,631.7,1034.9,383.4,300.4,1811.0,811.4,141.7,99.4,42.7
1992-02-01,7448.5,5041.2,3894.7,2018.2,1812.6,2183.2,2400.1,1604.7,1649.1,2018.5,1011.5,1326.4,1868.7,1413.1,737.5,878.1,965.0,839.4,583.8,1095.8,421.0,688.9,747.0,559.9,1066.1,560.4,744.4,382.8,864.9,722.5,828.2,629.1,1033.3,384.4,301.1,1803.3,805.0,141.3,99.7,42.6
1992-03-01,7425.2,5040.5,3886.2,2016.9,1812.4,2183.6,2396.0,1609.8,1659.2,2017.1,1012.9,1326.8,1872.6,1416.3,738.6,880.5,965.6,841.2,587.4,1094.2,422.6,690.9,747.7,560.9,1064.3,562.1,746.1,383.0,864.0,723.9,828.4,630.7,1033.7,385.8,302.2,1805.4,808.1,141.8,99.7,42.9
1992-04-01,7433.4,5032.5,3886.8,2024.0,1814.9,2186.5,2395.0,1611.7,1657.3,2008.9,1014.2,1328.9,1882.5,1420.2,742.8,882.1,967.2,840.7,589.3,1095.5,424.4,692.1,751.7,564.3,1068.6,567.2,750.5,384.7,864.1,724.7,830.5,633.1,1033.9,387.7,302.8,1803.0,809.2,141.5,99.7,43.2
1992-05-01,7416.0,5022.0,3895.5,2029.8,1817.1,2187.5,2394.0,1618.4,1658.9,2011.4,1018.6,1332.2,1882.6,1426.5,740.9,885.3,964.9,843.8,590.0,1093.8,426.7,693.7,754.2,566.3,1071.8,568.9,752.5,389.4,863.4,727.5,832.3,634.9,1034.6,389.8,304.0,1799.8,808.3,142.1,99.9,42.9
1992-06-01,7402.1,5005.2,3897.7,2028.1,1813.9,2182.3,2393.7,1617.3,1660.5,2009.3,1018.8,1330.0,1882.3,1425.9,742.9,885.5,964.0,844.6,590.7,1091.9,429.6,694.3,754.2,566.9,1071.0,570.4,752.2,387.2,863.4,724.2,829.6,634.4,1033.6,389.1,305.2,1796.4,808.5,142.1,100.4,42.9
1992-07-01,7414.5,4998.9,3910.0,2027.3,1812.2,2184.6,2396.2,1628.3,1661.6,2008.8,1019.9,1328.4,1886.7,1431.1,742.2,890.2,962.4,844.2,596.9,1091.8,431.4,697.4,757.8,564.0,1070.4,575.7,754.2,392.0,864.8,729.2,833.9,634.6,1033.1,391.2,305.5,1796.0,810.6,142.2,100.2,43.7
1992-08-01,7396.6,4988.9,3912.8,2027.8,1812.3,2183.1,2394.3,1636.9,1658.6,2008.4,1026.5,1327.9,1889.7,1433.9,740.2,894.0,958.7,845.2,596.5,1090.3,432.0,699.8,758.2,568.4,1070.2,574.7,753.0,394.1,863.3,730.6,835.3,634.3,1033.5,392.7,306.4,1793.9,810.3,141.9,99.6,43.7
1992-09-01,7386.9,4974.7,3914.8,2032.3,1813.9,2184.2,2389.7,1639.8,1668.2,2011.3,1032.7,1328.4,1889.9,1438.4,741.8,895.0,960.0,847.4,598.0,1090.1,436.2,700.2,760.3,571.2,1072.1,576.3,754.0,396.5,863.0,732.0,838.1,635.1,1033.9,392.6,308.1,1792.6,810.0,141.9,100.0,43.4
1992-10-01,7391.4,4976.7,3921.8,2041.0,1822.7,2194.8,2400.0,1650.2,1676.8,2016.5,1025.8,1332.2,1893.3,1438.3,742.9,897.1,959.8,846.9,600.6,1092.7,439.2,705.6,766.4,573.5,1073.3,578.9,756.5,394.7,869.1,734.0,838.2,634.4,1035.8,394.3,310.3,1789.6,810.7,141.9,99.8,43.8
1992-11-01,7377.4,4960.3,3928.0,2043.8,1826.8,2190.1,2402.7,1655.7,1685.3,2019.4,1025.5,1332.3,1891.9,1441.7,744.0,898.9,961.2,851.6,601.7,1090.5,441.6,707.9,765.0,575.4,1071.0,579.8,757.3,400.7,864.5,735.2,838.7,634.2,1035.6,396.0,310.7,1789.8,810.4,142.6,99.4,43.6
1992-12-01,7374.5,4950.5,3931.2,2043.2,1825.3,2192.1,2402.4,1660.4,1693.3,2018.0,1027.8,1333.5,1890.5,1444.8,740.4,899.1,955.7,852.0,603.8,1092.3,444.2,709.7,764.3,577.5,1067.5,581.0,757.7,399.0,866.2,735.7,840.0,635.1,1036.5,398.0,312.1,1783.6,808.3,141.8,99.5,43.7
1993-01-01,7424.5,4946.7,3939.5,2059.0,1829.6,2209.4,2409.0,1671.0,1700.7,2030.3,1031.8,1335.7,1897.5,1450.2,743.1,903.0,963.4,856.7,605.2,1098.3,446.9,711.0,766.4,576.4,1077.1,585.6,759.2,402.7,866.6,736.6,841.6,635.3,1038.5,399.5,313.9,1800.4,813.7,143.4,99.8,44.2
1993-02-01,7433.8,4934.1,3943.9,2067.7,1833.3,2212.1,2414.5,1679.8,1709.7,2031.9,1037.9,1338.3,1901.0,1452.3,744.7,907.3,960.5,859.8,607.5,1099.0,450.0,713.6,770.8,580.5,1079.6,589.0,761.0,403.6,867.6,737.6,845.4,635.4,1037.8,401.4,316.1,1798.7,812.6,144.1,99.1,44.1
1993-03-01,7405.4,4908.3,3939.8,2071.0,1836.4,2203.7,2404.8,1682.4,1711.7,2028.9,1044.6,1340.8,1901.4,1453.8,745.7,911.5,958.7,860.8,607.3,1093.0,452.8,714.9,772.6,580.6,1073.4,590.2,761.2,405.7,865.1,736.4,845.8,635.1,1033.3,403.4,316.5,1793.6,812.6,143.3,99.3,43.9
1993-04-01,7429.6,4892.1,3969.5,2074.4,1841.1,2214.0,2406.6,1697.8,1730.2,2039.5,1055.1,1345.5,1906.5,1458.6,746.1,917.0,955.9,865.2,622.5,1093.5,455.8,718.5,776.9,585.1,1075.0,593.3,761.1,407.0,868.2,738.4,848.2,633.3,1037.6,405.5,318.0,1792.6,810.7,143.7,98.8,43.5
1993-05-01,7434.1,4884.8,3980.4,2079.2,1842.0,2217.6,2410.9,1703.4,1727.6,2046.6,1061.2,1343.2,1907.0,1459.8,746.7,917.7,957.2,868.7,623.9,1095.8,458.1,721.3,778.4,586.3,1075.7,592.8,763.5,409.3,869.5,739.7,850.0,632.0,1038.9,407.5,320.2,1794.5,811.6,143.7,98.9,43.3
1993-06-01,7436.7,4890.1,3982.0,2087.9,1846.5,2217.3,2409.6,1707.5,1732.4,2049.9,1072.1,1345.8,1905.4,1461.5,746.5,921.7,960.5,873.8,625.6,1094.4,458.8,725.3,781.2,590.7,1073.8,593.6,766.0,415.8,867.8,742.3,851.0,632.1,1039.8,409.9,320.7,1794.5,812.7,144.1,98.2,43.9
1993-07-01,7466.3,4884.9,3985.1,2097.0,1852.3,2221.5,2415.9,1716.1,1741.3,2054.4,1081.9,1360.5,1918.1,1465.6,745.0,924.7,958.2,877.7,624.8,1103.0,462.7,726.9,783.9,594.3,1076.8,597.1,767.4,413.0,873.9,743.3,850.3,633.4,1042.1,411.8,323.2,1791.3,814.1,144.2,99.3,42.5
1993-08-01,7459.1,4890.0,3992.1,2102.1,1858.3,2220.4,2418.7,1725.4,1745.3,2057.0,1082.0,1360.9,1906.8,1469.1,745.9,927.1,960.3,883.1,625.5,1100.4,465.4,729.3,785.5,594.9,1079.2,597.8,770.2,417.3,873.4,745.1,852.8,636.1,1042.4,414.1,324.4,1789.6,813.9,143.9,98.8,42.8
1993-09-01,7461.0,4882.8,3988.2,2110.8,1861.7,2224.0,2413.8,1732.6,1745.8,2061.5,1086.4,1363.5,1907.8,1470.6,744.4,928.7,956.9,885.7,628.0,1100.4,467.9,730.6,788.2,594.3,1078.5,597.6,773.8,417.6,875.3,744.3,850.8,636.1,1045.6,414.6,325.2,1788.7,815.0,143.8,98.8,43.1
1993-10-01,7461.5,4868.0,4013.7,2116.5,1862.8,2232.0,2417.7,1745.5,1756.0,2063.4,1093.2,1344.4,1930.6,1481.4,745.3,934.5,962.2,890.2,629.2,1101.3,469.4,737.5,792.1,598.8,1083.9,598.3,776.5,427.7,885.8,754.1,853.9,639.4,1046.8,420.1,325.4,1788.8,815.5,143.8,99.4,42.6
1993-11-01,7469.5,4848.3,4015.3,2120.5,1864.6,2236.2,2419.6,1750.9,1757.4,2066.0,1097.2,1345.7,1932.5,1482.9,744.2,934.1,960.3,889.9,629.2,1103.3,470.9,742.6,793.4,599.5,1081.7,600.0,777.0,432.8,882.2,754.8,854.2,638.2,1047.0,422.0,327.8,1787.5,816.8,144.1,98.9,42.9
1993-12-01,7479.4,4866.6,4021.7,2125.8,1873.6,2240.6,2424.4,1760.2,1762.1,2072.1,1103.3,1350.6,1941.7,1489.2,745.1,937.5,963.5,897.5,633.1,1107.1,472.9,746.1,796.9,602.9,1082.3,602.2,778.6,440.8,882.1,757.3,856.1,641.9,1050.8,423.6,329.4,1791.5,818.4,144.4,99.7,42.7
1994-01-01,7474.6,4867.5,4014.3,2135.5,1873.1,2240.7,2425.6,1770.5,1767.3,2076.5,1104.0,1353.0,1963.7,1494.0,747.1,942.8,961.8,906.1,640.8,1104.2,476.3,747.0,799.4,605.3,1080.3,606.6,783.5,448.4,884.4,758.6,857.9,645.1,1057.0,425.1,330.7,1787.0,814.6,144.8,99.0,42.8
1994-02-01,7468.5,4870.2,4019.1,2133.9,1869.4,2238.7,2424.4,1775.9,1773.7,2079.9,1109.5,1356.5,1964.8,1500.1,748.0,943.6,962.6,909.1,641.3,1101.6,477.5,748.0,803.0,607.2,1083.2,609.0,786.4,452.0,888.4,760.9,859.1,645.9,1060.0,426.1,331.0,1785.5,813.0,145.0,99.2,43.3
1994-03-01,7490.4,4878.5,4027.8,2142.6,1874.9,2244.5,2433.8,1783.2,1779.4,2084.1,1115.6,1349.6,1974.1,1504.9,748.8,945.9,964.2,912.0,643.2,1108.4,480.7,751.2,804.4,612.0,1084.4,611.5,789.0,454.5,892.5,764.5,863.4,648.7,1062.1,427.3,333.4,1789.8,812.8,145.6,99.0,43.3
1994-04-01,7530.2,4879.0,4044.7,2151.7,1887.0,2255.9,2439.2,1789.3,1789.1,2090.7,1121.8,1361.1,1972.2,1506.2,749.3,951.3,961.6,918.9,654.1,1112.1,484.9,752.9,807.0,614.3,1083.6,617.3,786.5,458.0,894.0,767.5,865.0,649.3,1064.2,429.9,335.2,1789.3,813.1,146.4,99.2,43.6
1994-05-01,7532.8,4878.2,4052.9,2160.1,1886.9,2256.5,2442.5,1795.6,1793.4,2093.3,1127.4,1360.9,1971.0,1511.6,753.3,953.3,961.2,922.7,653.6,1113.7,486.9,751.7,808.9,618.5,1085.2,615.4,792.3,462.6,896.0,771.1,867.4,650.9,1064.8,432.3,335.6,1788.8,814.4,146.5,98.9,43.8
1994-06-01,7538.1,4881.8,4066.3,2167.6,1890.6,2260.3,2449.6,1801.9,1798.6,2100.3,1138.6,1363.2,1977.9,1515.9,756.7,955.9,962.2,926.4,655.6,1115.4,489.9,756.1,813.0,621.1,1087.7,617.6,793.3,465.0,897.2,774.1,871.5,652.9,1065.8,434.9,337.0,1786.9,814.2,146.5,99.1,43.9
1994-07-01,7547.7,4891.0,4083.8,2184.5,1897.4,2258.8,2451.0,1809.5,1804.5,2108.4,1149.5,1362.4,1984.6,1519.8,762.8,961.0,964.7,930.3,658.5,1119.6,493.5,763.4,818.7,624.2,1090.6,623.6,792.1,471.0,897.7,776.5,873.9,655.2,1068.5,436.7,338.3,1786.1,813.5,147.1,98.4,44.1
1994-08-01,7562.3,4892.8,4094.5,2190.0,1901.0,2261.1,2453.3,1815.4,1808.0,2111.6,1156.2,1368.8,1992.7,1520.6,765.6,965.2,965.9,930.6,660.8,1119.7,495.6,764.8,822.8,627.0,1092.1,621.3,794.9,477.2,901.1,780.3,873.8,655.6,1070.2,438.7,340.0,1788.1,815.9,147.3,97.2,44.2
1994-09-01,7566.4,4899.9,4104.0,2195.8,1902.2,2267.7,2459.6,1829.9,1811.1,2116.2,1158.5,1376.0,2000.4,1526.4,768.5,968.3,968.5,936.1,663.5,1123.2,499.3,766.7,826.2,627.9,1094.5,625.2,801.6,477.9,905.4,778.8,873.2,655.8,1072.0,442.1,341.7,1788.3,818.8,147.9,97.9,44.2
1994-10-01,7571.6,4902.2,4087.4,2203.9,1913.5,2269.8,2459.4,1828.8,1810.5,2119.4,1164.0,1373.0,2000.0,1522.8,770.8,972.4,969.0,939.2,663.0,1125.7,502.8,765.7,828.5,626.6,1094.0,628.6,807.0,475.9,907.9,777.8,878.1,658.3,1075.7,443.7,344.1,1792.8,821.5,147.3,99.0,43.8
1994-11-01,7582.5,4912.4,4102.4,2215.4,1922.3,2272.8,2462.5,1841.4,1826.4,2127.1,1171.2,1381.4,2010.1,1534.0,773.5,977.2,970.9,945.9,670.5,1128.4,506.2,769.4,834.2,634.4,1097.1,632.0,810.4,481.1,907.7,781.4,881.3,660.2,1079.5,446.4,346.6,1797.1,822.5,147.2,98.5,43.9
1994-12-01,7585.2,4927.6,4105.4,2222.5,1926.9,2274.9,2467.3,1848.5,1823.4,2132.6,1177.7,1381.9,2014.3,1533.9,777.9,983.5,974.2,947.7,671.1,1129.3,509.3,772.7,836.4,635.7,1098.0,636.2,814.0,484.1,911.5,785.7,883.0,663.2,1082.4,448.5,347.6,1802.1,826.4,147.3,98.9,44.1
1995-01-01,7598.3,4934.6,4135.6,2230.3,1934.6,2273.8,2464.9,1856.0,1830.9,2139.3,1187.3,1387.1,2016.1,1545.0,777.8,985.5,971.3,947.5,674.1,1132.6,511.4,779.0,836.4,639.6,1098.7,636.4,816.1,484.0,911.5,789.2,885.7,665.2,1084.2,450.7,347.8,1806.5,825.8,146.6,98.4,44.2
1995-02-01,7601.8,4958.5,4156.4,2239.9,1938.6,2276.3,2466.2,1860.4,1836.6,2142.4,1193.8,1389.1,2020.4,1550.6,780.2,989.7,977.0,951.3,675.2,1133.8,514.5,778.3,839.9,641.2,1098.2,638.7,818.1,486.7,912.9,792.2,889.7,668.0,1086.1,453.9,348.6,1813.5,829.6,148.3,99.5,44.0
1995-03-01,7604.2,4946.0,4160.7,2246.1,1944.0,2278.4,2467.1,1865.5,1841.8,2147.9,1200.2,1394.7,2029.0,1553.7,784.5,993.3,979.0,953.8,679.2,1134.3,516.6,779.6,845.0,644.0,1102.8,640.6,821.1,493.1,915.4,796.6,891.4,668.5,1088.8,456.3,349.9,1814.1,833.5,148.2,98.6,44.1
1995-04-01,7595.5,4945.3,4149.1,2250.0,1944.3,2282.2,2466.3,1872.7,1843.1,2158.3,1207.6,1389.9,2023.5,1555.3,785.2,992.4,982.6,956.4,678.9,1133.2,518.3,782.4,843.4,641.1,1101.1,641.8,820.1,497.6,919.3,795.6,887.9,670.7,1089.8,457.8,350.6,1813.7,838.5,148.0,97.4,45.3
1995-05-01,7594.0,4951.9,4145.9,2254.6,1947.4,2280.5,2466.1,1877.5,1845.3,2154.1,1213.5,1393.1,2024.9,1555.2,786.6,994.4,984.0,958.1,681.3,1131.7,522.0,786.2,849.3,642.2,1099.4,644.9,820.2,499.2,919.1,797.1,887.7,670.7,1091.2,458.1,351.5,1815.7,841.6,148.2,98.0,44.9
1995-06-01,7598.9,4964.7,4158.6,2259.7,1958.1,2285.0,2473.8,1888.1,1850.5,2158.6,1218.2,1397.4,2034.3,1562.0,788.0,998.4,987.1,960.5,687.8,1132.0,524.4,787.9,853.0,646.2,1101.6,646.6,822.7,502.6,922.4,799.1,888.7,671.9,1095.0,459.9,353.5,1820.5,847.4,149.1,98.6,44.8
1995-07-01,7569.2,4947.3,4162.4,2264.2,1960.3,2277.7,2465.6,1892.4,1847.8,2162.3,1221.8,1388.8,2031.4,1563.9,788.1,1000.6,989.9,957.3,687.5,1129.4,524.2,786.9,853.0,645.8,1096.2,649.5,820.0,504.5,920.8,801.7,890.7,669.3,1095.3,461.9,354.0,1826.4,850.6,149.1,98.0,44.8
1995-08-01,7591.3,4963.0,4167.3,2271.7,1965.0,2279.9,2474.9,1903.6,1855.6,2169.6,1229.4,1399.9,2034.4,1567.9,788.4,1004.7,994.4,963.4,690.1,1130.6,527.3,787.2,861.0,645.2,1099.0,650.4,825.9,506.4,923.0,804.7,894.4,674.9,1092.9,464.2,355.6,1833.7,858.5,149.8,98.8,45.3
1995-09-01,7604.2,4981.9,4202.3,2279.7,1968.0,2286.7,2482.8,1914.9,1863.9,2172.2,1241.0,1405.0,2038.8,1568.3,795.3,1009.4,995.5,965.0,693.0,1133.0,531.2,789.5,867.1,651.6,1099.8,651.8,831.7,510.4,924.6,807.7,895.9,678.2,1098.6,466.4,357.6,1839.1,862.2,150.7,99.3,45.3
1995-10-01,7616.2,4971.0,4196.4,2285.6,1972.7,2289.7,2488.8,1920.0,1865.2,2178.6,1253.7,1377.6,2045.5,1575.6,795.5,1010.6,996.9,965.4,695.8,1128.6,533.4,791.4,868.7,650.8,1100.9,652.2,828.8,512.5,923.7,808.9,898.1,680.2,1099.4,467.7,360.7,1832.0,864.7,152.0,98.6,46.2
