date,National Home Price Index,Atlanta,Boston,Charlotte,Chicago,Cleveland,Dallas,Denver,Detroit,Las Vegas,Los Angeles,Miami,Minneapolis,New York,Phoenix,Portland,San Diego,San Francisco,Seattle,Tampa,Washington DC
2018-11-01,205.636,149.056421690537,217.062065610911,159.451042419098,144.132731157555,122.841011208486,188.588842843776,217.44120670906,124.466484572135,190.363426870482,282.810141548206,239.421505618062,173.22213898304,200.715644616464,187.461212668864,234.219338068759,255.893891448663,267.333604239833,250.345279361365,213.466210569826,228.944951399365
2018-12-01,206.127,149.774005327542,217.271438064422,160.122429031653,144.1409340527,123.232975840243,189.609143034976,218.202700377395,124.717969650359,191.324857749667,284.027489158705,240.413445191434,173.866833174547,201.204291247839,188.420918903372,234.775652391342,255.650089211668,265.102659574275,250.275520213139,214.042374261654,229.309501465228
2019-01-01,206.516,150.148520835116,217.463047652068,161.184711020476,144.002332313171,123.155508113474,190.723017708549,219.038309306579,125.232144950726,191.577960745823,282.925982785997,241.4399529131,174.738567762886,201.594864419892,189.077026091271,235.04380048195,255.263108079278,263.946573473969,250.088858368645,215.48027792213,229.910423904682
2019-02-01,206.835,150.650476688248,217.364621509918,161.196104246583,144.255165061424,123.735779405983,191.026196745038,220.477314891211,125.353248737107,192.350218679131,282.392596405261,242.275474250221,174.349833308236,202.142541675324,189.374560274524,234.708785403831,255.873409899509,263.54334424768,249.454794287353,217.051269233003,230.401740383959
2019-03-01,207.053,150.812579926987,218.376172763422,161.449409851225,143.866739248233,123.891068402126,189.867657204034,219.689978732953,125.369760733432,191.674250533878,281.830049236264,242.899466548767,174.771358395296,200.882167035828,189.61677763241,234.568522978237,256.000945515496,263.787299174298,248.339224763735,217.386127148902,230.594221127678
2019-04-01,207.505,151.462992092895,219.642132929151,161.942455661051,144.167468937732,124.211875124105,189.72466779537,219.60265707968,125.847657864591,191.783905788172,282.868950925776,242.551263208014,174.449565813001,200.664180785207,190.012095745999,235.242291169678,255.477010599279,264.976068403109,247.377391839491,218.293423391458,230.865352667857
2019-05-01,208.113,151.625717617549,219.941149058652,162.670262883333,144.096733075249,124.623392996274,189.782970048109,219.963251765662,126.562948016187,191.920998799508,284.142115962125,242.323287464141,175.498368220345,200.668316154313,190.493325673972,235.871581976931,256.892409234778,265.078230528645,247.835197003407,218.098637309122,231.469817443212
2019-06-01,208.567,151.939946394307,221.256650606026,163.112404026453,144.32993592656,124.958406077305,189.963906873878,220.40560465352,127.144753815814,192.104837064681,283.930771554433,242.10567343168,176.353375423686,200.401405296292,191.403639687229,236.533928943125,258.446837850987,266.082782809908,249.187724349252,218.506982546689,231.986461890361
2019-07-01,209.188,151.992988852147,221.821469780758,163.776552771027,144.397159663841,125.43768543253,190.487466412558,220.889018273268,127.326513604711,192.646378067287,283.874579322988,242.916301675397,177.396284846749,200.180175510369,192.527929227415,237.694409372099,260.345288435606,266.215050364346,251.165920289324,219.011218394729,232.248874264947
2019-08-01,210.01,152.638389682607,222.705000327809,164.395053198547,144.658388321478,125.925900999267,191.149744215483,221.658593593789,127.428286213119,192.446662076107,284.908685899732,243.933046421705,178.177972575466,200.859697162752,193.96852260769,238.498671095503,261.290985642369,267.009739825715,253.004800296148,219.868291457318,232.898779846163
2019-09-01,210.817,153.368110166627,222.631792948597,165.23861583356,144.038193810422,126.751901140678,192.360537504409,222.953381403153,127.844655812302,193.275676446596,287.024096463635,244.989191920591,179.22958905278,201.482709152911,195.264658622439,239.54532700027,262.764033656737,267.031588005811,255.118550672539,221.344190918845,233.627445398971
2019-10-01,211.72,154.501644451939,223.802998526579,166.201774176368,144.149878880243,126.909107400105,192.985154817772,224.497124415838,127.899549381663,193.851690417207,288.896384881513,246.190317149079,179.945905149662,202.23399284545,196.894282408641,240.438618644328,263.53517027346,267.718632284851,256.930048314593,222.92453539293,234.960730216701
2019-11-01,212.76,155.363330647804,225.563092461949,167.586459409159,144.260820696642,127.770158986938,194.194549994325,225.749219427395,128.301571603664,195.553392031424,290.802009076515,247.113467410394,180.18861869255,202.438455027644,198.663751724798,242.208667380749,266.430067402417,269.469286220015,258.873598530202,224.262088989084,236.161088806575
