date,Multiple Jobholders (000s),Multiple Jobholders as % of Employed,Part-Time for Economic Reasons (000s),CES0500000007,Temp Help Services Employment (000s),Initial Claims - 4 Week Average,Layoffs and Discharges Rate
2023-02-11,,,,,,209250.0,
2023-02-18,,,,,,212750.0,
2023-02-25,,,,,,215000.0,
2023-03-01,26584.0,7965.0,4076.0,,2921.0,,1.2
2023-03-04,,,,,,218500.0,
2023-03-11,,,,,,219250.0,
2023-03-18,,,,,,222500.0,
2023-03-25,,,,,,228750.0,
2023-04-01,26680.0,7699.0,3882.0,,2906.8,225750.0,1.1
2023-04-08,,,,,,225000.0,
2023-04-15,,,,,,223250.0,
2023-04-22,,,,,,217250.0,
2023-04-29,,,,,,216500.0,
2023-05-01,26490.0,7778.0,3734.0,,2898.8,,1.0
2023-05-06,,,,,,217500.0,
2023-05-13,,,,,,218000.0,
2023-05-20,,,,,,222250.0,
2023-05-27,,,,,,226250.0,
2023-06-01,26283.0,8021.0,4218.0,,2867.8,,1.1
2023-06-03,,,,,,233750.0,
2023-06-10,,,,,,242000.0,
2023-06-17,,,,,,250250.0,
2023-06-24,,,,,,251750.0,
2023-07-01,27218.0,8198.0,4009.0,,2833.9,250500.0,1.1
2023-07-08,,,,,,243250.0,
2023-07-15,,,,,,235250.0,
2023-07-22,,,,,,234000.0,
2023-07-29,,,,,,231500.0,
2023-08-01,27143.0,8068.0,4215.0,,2809.8,,1.1
2023-08-05,,,,,,238750.0,
2023-08-12,,,,,,243750.0,
2023-08-19,,,,,,246000.0,
2023-08-26,,,,,,245000.0,
2023-09-01,27397.0,8160.0,4088.0,,2787.6,,1.0
2023-09-02,,,,,,237250.0,
2023-09-09,,,,,,232000.0,
2023-09-16,,,,,,224500.0,
2023-09-23,,,,,,219750.0,
2023-09-30,,,,,,217000.0,
2023-10-01,26739.0,8365.0,4293.0,,2773.0,,1.0
2023-10-07,,,,,,212750.0,
2023-10-14,,,,,,210250.0,
2023-10-21,,,,,,210000.0,
2023-10-28,,,,,,210250.0,
2023-11-01,27069.0,8307.0,4008.0,,2734.7,,1.0
2023-11-04,,,,,,211750.0,
2023-11-11,,,,,,219000.0,
2023-11-18,,,,,,218750.0,
2023-11-25,,,,,,218000.0,
2023-12-01,27887.0,8580.0,4223.0,,2685.8,,1.1
2023-12-02,,,,,,218000.0,
2023-12-09,,,,,,211750.0,
2023-12-16,,,,,,210750.0,
2023-12-23,,,,,,209750.0,
2023-12-30,,,,,,205250.0,
2024-01-01,27912.0,8257.0,4418.0,,2694.4,,1.0
2024-01-06,,,,,,204000.0,
2024-01-13,,,,,,200000.0,
2024-01-20,,,,,,203250.0,
2024-01-27,,,,,,210000.0,
2024-02-01,27875.0,8248.0,4349.0,,2676.3,,1.1
2024-02-03,,,,,,213750.0,
2024-02-10,,,,,,218500.0,
2024-02-17,,,,,,213500.0,
2024-02-24,,,,,,210750.0,
2024-03-01,28504.0,8453.0,4293.0,,2670.3,,1.0
2024-03-02,,,,,,210250.0,
2024-03-09,,,,,,210500.0,
2024-03-16,,,,,,213000.0,
2024-03-23,,,,,,213000.0,
2024-03-30,,,,,,215750.0,
2024-04-01,27707.0,8374.0,4457.0,,2655.1,,1.0
2024-04-06,,,,,,215500.0,
2024-04-13,,,,,,215000.0,
2024-04-20,,,,,,213750.0,
2024-04-27,,,,,,210250.0,
2024-05-01,28010.0,8419.0,4416.0,,2641.5,,1.1
2024-05-04,,,,,,214500.0,
2024-05-11,,,,,,217250.0,
2024-05-18,,,,,,219000.0,
2024-05-25,,,,,,222000.0,
2024-06-01,28119.0,8342.0,4236.0,,2615.6,222000.0,0.9
2024-06-08,,,,,,226750.0,
2024-06-15,,,,,,232000.0,
2024-06-22,,,,,,235000.0,
2024-06-29,,,,,,237250.0,
2024-07-01,27759.0,8517.0,4569.0,,2598.3,,1.1
2024-07-06,,,,,,232500.0,
2024-07-13,,,,,,233250.0,
2024-07-20,,,,,,234000.0,
2024-07-27,,,,,,236500.0,
2024-08-01,28162.0,8544.0,4828.0,,2582.7,,1.1
2024-08-03,,,,,,239500.0,
2024-08-10,,,,,,236500.0,
2024-08-17,,,,,,235500.0,
2024-08-24,,,,,,231500.0,
2024-08-31,,,,,,230000.0,
2024-09-01,28199.0,8663.0,4643.0,,2564.0,,1.1
2024-09-07,,,,,,230500.0,
2024-09-14,,,,,,228000.0,
2024-09-21,,,,,,225250.0,
2024-09-28,,,,,,225000.0,
2024-10-01,27935.0,8306.0,4566.0,,2547.8,,1.0
2024-10-05,,,,,,232250.0,
2024-10-12,,,,,,236750.0,
2024-10-19,,,,,,238500.0,
2024-10-26,,,,,,236250.0,
2024-11-01,27633.0,8553.0,4463.0,,2550.0,,1.2
2024-11-02,,,,,,226750.0,
2024-11-09,,,,,,221500.0,
2024-11-16,,,,,,218500.0,
2024-11-23,,,,,,218000.0,
2024-11-30,,,,,,219000.0,
2024-12-01,28008.0,8493.0,4361.0,,2541.9,,1.1
2024-12-07,,,,,,224000.0,
2024-12-14,,,,,,225500.0,
2024-12-21,,,,,,226250.0,
2024-12-28,,,,,,222250.0,
2025-01-01,27928.0,8774.0,4478.0,,2539.3,,1.1
2025-01-04,,,,,,213750.0,
2025-01-11,,,,,,212500.0,
2025-01-18,,,,,,213250.0,
2025-01-25,,,,,,213500.0,
2025-02-01,28521.0,8859.0,4923.0,,2533.0,217750.0,1.2
2025-02-08,,,,,,217250.0,
2025-02-15,,,,,,217750.0,
2025-02-22,,,,,,226000.0,
2025-03-01,28453.0,8935.0,4771.0,,2528.3,226500.0,1.0
2025-03-08,,,,,,228500.0,
2025-03-15,,,,,,228750.0,
2025-03-22,,,,,,224250.0,
2025-03-29,,,,,,223000.0,
2025-04-01,28522.0,8857.0,4686.0,,2527.5,,1.1
2025-04-05,,,,,,223250.0,
2025-04-12,,,,,,221000.0,
2025-04-19,,,,,,220500.0,
2025-04-26,,,,,,226000.0,
2025-05-01,28547.0,8571.0,4624.0,,2513.1,,1.1
2025-05-03,,,,,,227250.0,
2025-05-10,,,,,,230250.0,
2025-05-17,,,,,,231000.0,
2025-05-24,,,,,,230500.0,
2025-05-31,,,,,,234750.0,
2025-06-01,28207.0,8859.0,4473.0,,2504.6,,1.2
2025-06-07,,,,,,239750.0,
2025-06-14,,,,,,245750.0,
2025-06-21,,,,,,245250.0,
2025-06-28,,,,,,241250.0,
2025-07-01,28453.0,8358.0,4689.0,,2494.2,,1.1
2025-07-05,,,,,,235750.0,
2025-07-12,,,,,,229500.0,
2025-07-19,,,,,,224500.0,
2025-07-26,,,,,,221250.0,
2025-08-01,29043.0,8796.0,4755.0,,2483.3,,1.2
2025-08-02,,,,,,221000.0,
2025-08-09,,,,,,221750.0,
2025-08-16,,,,,,226000.0,
2025-08-23,,,,,,228500.0,
2025-08-30,,,,,,230750.0,
2025-09-01,28490.0,8810.0,4594.0,,2471.6,,1.1
2025-09-06,,,,,,240750.0,
2025-09-13,,,,,,240250.0,
2025-09-20,,,,,,237750.0,
2025-09-27,,,,,,234750.0,
2025-10-01,,,,,2451.8,,1.2
2025-10-04,,,,,,227500.0,
2025-10-11,,,,,,224500.0,
2025-10-18,,,,,,227750.0,
2025-10-25,,,,,,226750.0,
2025-11-01,29452.0,9292.0,5487.0,,2465.5,225250.0,1.0
2025-11-08,,,,,,227250.0,
2025-11-15,,,,,,224750.0,
2025-11-22,,,,,,224000.0,
2025-11-29,,,,,,221000.0,
2025-12-01,28712.0,8848.0,5341.0,,2451.4,,1.1
2025-12-06,,,,,,222750.0,
2025-12-13,,,,,,223250.0,
2025-12-20,,,,,,222500.0,
2025-12-27,,,,,,219250.0,
2026-01-01,28727.0,8723.0,4873.0,,2453.9,,1.0
2026-01-03,,,,,,212250.0,
2026-01-10,,,,,,206500.0,
2026-01-17,,,,,,205250.0,
2026-01-24,,,,,,207250.0,
2026-01-31,,,,,,213000.0,
2026-02-01,28478.0,8371.0,4396.0,,2447.4,,
2026-02-07,,,,,,220250.0,
2026-02-14,,,,,,219750.0,
2026-02-21,,,,,,219750.0,
2026-02-28,,,,,,215750.0,
2026-03-07,,,,,,211500.0,
2026-03-14,,,,,,210750.0,
2026-03-21,,,,,,210500.0,
